,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
103,Minimax,"(8,)",optimize,0.0004858675677814661,1,0.006045876,3,10,"(0, 0)"
122,Plurality,"(512,)",optimize,0.0004892569485984149,1,0.0080116205,3,10,"(0, 0)"
120,Plurality,"(4,)",optimize,0.0004778007089624091,1,0.0025334628,3,10,"(0, 0)"
118,Plurality,"(32,)",optimize,0.0004996762306141475,1,0.008469288,3,10,"(0, 0)"
114,Plurality,"(256,)",optimize,0.000484497227348041,1,0.008137893,3,10,"(0, 0)"
110,Plurality,"(16,)",optimize,0.0004921074820191559,1,0.006922033,3,10,"(0, 0)"
107,Plurality,"(128,)",optimize,0.0004737065073640832,1,0.007872118,3,10,"(0, 0)"
100,Minimax,"(64,)",optimize,0.0004345178590162073,1,0.008702679,3,10,"(0, 0)"
96,Minimax,"(512,)",optimize,0.00046863501045345794,1,0.0057476377,3,10,"(0, 0)"
94,Minimax,"(4,)",optimize,0.000484901773759586,1,0.003383477,3,10,"(0, 0)"
126,Plurality,"(64,)",optimize,0.0004892539504045444,1,0.008949576,3,10,"(0, 0)"
92,Minimax,"(32,)",optimize,0.0004354947618907535,1,0.007913366,3,10,"(0, 0)"
84,Minimax,"(16,)",optimize,0.00044240251558512694,1,0.0065558283,3,10,"(0, 0)"
81,Minimax,"(128,)",optimize,0.00047316189192273336,1,0.007163279,3,10,"(0, 0)"
77,Instant Runoff PUT,"(8,)",optimize,0.0004908610832396377,1,-0.00040055194,3,10,"(0, 0)"
74,Instant Runoff PUT,"(64,)",optimize,0.0004754402568383587,1,0.0033995307,3,10,"(0, 0)"
70,Instant Runoff PUT,"(512,)",optimize,0.00047770533089598377,1,0.00224115,3,10,"(0, 0)"
68,Instant Runoff PUT,"(4,)",optimize,0.00044651133574626827,1,-0.0018657888,3,10,"(0, 0)"
66,Instant Runoff PUT,"(32,)",optimize,0.0004463534199093063,1,0.00049409067,3,10,"(0, 0)"
62,Instant Runoff PUT,"(256,)",optimize,0.0004768070634529478,1,0.0018543669,3,10,"(0, 0)"
58,Instant Runoff PUT,"(16,)",optimize,0.0004436369395608152,1,0.0015354836,3,10,"(0, 0)"
88,Minimax,"(256,)",optimize,0.0004555782511439068,1,0.008022984,3,10,"(0, 0)"
129,Plurality,"(8,)",optimize,0.00048689887470430523,1,0.0069363904,3,10,"(0, 0)"
133,Split Cycle,"(128,)",optimize,0.00047316189192273336,1,0.007163279,3,10,"(0, 0)"
136,Split Cycle,"(16,)",optimize,0.00044240251558512694,1,0.0065558283,3,10,"(0, 0)"
204,Strict Nanson,"(64,)",optimize,0.00048450889656264366,1,0.0068362616,3,10,"(0, 0)"
200,Strict Nanson,"(512,)",optimize,0.00046661444505191016,1,0.006596717,3,10,"(0, 0)"
198,Strict Nanson,"(4,)",optimize,0.00043112077530093533,1,0.0029156734,3,10,"(0, 0)"
196,Strict Nanson,"(32,)",optimize,0.0004879591484312152,1,0.005914973,3,10,"(0, 0)"
192,Strict Nanson,"(256,)",optimize,0.000481597343778048,1,0.0075526973,3,10,"(0, 0)"
188,Strict Nanson,"(16,)",optimize,0.000458008000630661,1,0.008103712,3,10,"(0, 0)"
185,Strict Nanson,"(128,)",optimize,0.0004780852357758602,1,0.007981248,3,10,"(0, 0)"
181,Stable Voting,"(8,)",optimize,0.0004969490614613627,1,0.023363423,3,10,"(0, 0)"
178,Stable Voting,"(64,)",optimize,0.0004897664461098078,1,0.022732478,3,10,"(0, 0)"
174,Stable Voting,"(512,)",optimize,0.00048803976664494475,1,0.023451108,3,10,"(0, 0)"
172,Stable Voting,"(4,)",optimize,0.0004830647408752854,1,0.013584756,3,10,"(0, 0)"
170,Stable Voting,"(32,)",optimize,0.0004968470166291033,1,0.021988701,3,10,"(0, 0)"
166,Stable Voting,"(256,)",optimize,0.0004889301451029438,1,0.023512319,3,10,"(0, 0)"
162,Stable Voting,"(16,)",optimize,0.0004965169434038085,1,0.021358196,3,10,"(0, 0)"
159,Stable Voting,"(128,)",optimize,0.0004884341422547849,1,0.023417326,3,10,"(0, 0)"
155,Split Cycle,"(8,)",optimize,0.0004858675677814661,1,0.006045876,3,10,"(0, 0)"
152,Split Cycle,"(64,)",optimize,0.0004345178590162073,1,0.008702679,3,10,"(0, 0)"
148,Split Cycle,"(512,)",optimize,0.00046863501045345794,1,0.0057476377,3,10,"(0, 0)"
146,Split Cycle,"(4,)",optimize,0.000484901773759586,1,0.003383477,3,10,"(0, 0)"
144,Split Cycle,"(32,)",optimize,0.0004354947618907535,1,0.007913366,3,10,"(0, 0)"
140,Split Cycle,"(256,)",optimize,0.0004555782511439068,1,0.008022984,3,10,"(0, 0)"
55,Instant Runoff PUT,"(128,)",optimize,0.0004541930928544569,1,0.0038071633,3,10,"(0, 0)"
51,Instant Runoff,"(8,)",optimize,0.000489357555782425,1,-0.00014605829,3,10,"(0, 0)"
207,Strict Nanson,"(8,)",optimize,0.00043498263681957916,1,0.0057106772,3,10,"(0, 0)"
14,Borda,"(32,)",optimize,0.0004914045856837596,1,0.030871337,3,10,"(0, 0)"
36,Instant Runoff,"(256,)",optimize,0.0004914133031169275,1,0.0022448227,3,10,"(0, 0)"
16,Borda,"(4,)",optimize,0.0004917906102667775,1,0.01827665,3,10,"(0, 0)"
42,Instant Runoff,"(4,)",optimize,0.000491201002281568,1,-0.0052421037,3,10,"(0, 0)"
18,Borda,"(512,)",optimize,0.0004967301853950656,1,0.031081399,3,10,"(0, 0)"
6,Borda,"(16,)",optimize,0.0004916092472389084,1,0.029133728,3,10,"(0, 0)"
40,Instant Runoff,"(32,)",optimize,0.0004842380060137388,1,0.00049207837,3,10,"(0, 0)"
32,Instant Runoff,"(16,)",optimize,0.0004983422162099113,1,-0.0015942093,3,10,"(0, 0)"
22,Borda,"(64,)",optimize,0.0004936261383969951,1,0.030879688,3,10,"(0, 0)"
44,Instant Runoff,"(512,)",optimize,0.00048175628919499126,1,0.0024345322,3,10,"(0, 0)"
10,Borda,"(256,)",optimize,0.0004973941046207978,1,0.029412657,3,10,"(0, 0)"
29,Instant Runoff,"(128,)",optimize,0.0004787942717251651,1,0.0030580058,3,10,"(0, 0)"
48,Instant Runoff,"(64,)",optimize,0.0004906287664539891,1,0.0034231278,3,10,"(0, 0)"
25,Borda,"(8,)",optimize,0.0004947004493081639,1,0.03105171,3,10,"(0, 0)"
3,Borda,"(128,)",optimize,0.0004755804182337352,1,0.029538466,3,10,"(0, 0)"
171,Stable Voting,"(4, 4)",optimize,0.0004969295621511644,1,0.01158515,3,10,"(2, 8)"
15,Borda,"(4, 4)",optimize,0.00048259979108757637,1,0.024485976,3,10,"(2, 8)"
41,Instant Runoff,"(4, 4)",optimize,0.00048241652904959146,1,-0.0009179919,3,10,"(2, 8)"
119,Plurality,"(4, 4)",optimize,0.0004715009749108859,1,0.004308563,3,10,"(2, 8)"
145,Split Cycle,"(4, 4)",optimize,0.0004991716481454431,1,0.0038593647,3,10,"(2, 8)"
93,Minimax,"(4, 4)",optimize,0.0004991716481454431,1,0.0038593647,3,10,"(2, 8)"
197,Strict Nanson,"(4, 4)",optimize,0.0004713294884246533,1,0.004143699,3,10,"(2, 8)"
67,Instant Runoff PUT,"(4, 4)",optimize,0.0004935723640676376,1,-0.0005850959,3,10,"(2, 8)"
23,Borda,"(8, 8)",optimize,0.0004945482515558532,1,0.031066244,3,10,"(2, 16)"
153,Split Cycle,"(8, 8)",optimize,0.0004882005738872708,1,0.006786905,3,10,"(2, 16)"
101,Minimax,"(8, 8)",optimize,0.0004882005738872708,1,0.006786905,3,10,"(2, 16)"
127,Plurality,"(8, 8)",optimize,0.0004707880022801527,1,0.0075905616,3,10,"(2, 16)"
49,Instant Runoff,"(8, 8)",optimize,0.0004952201819348291,1,0.0010758237,3,10,"(2, 16)"
75,Instant Runoff PUT,"(8, 8)",optimize,0.00043929653286647804,1,0.0030613046,3,10,"(2, 16)"
179,Stable Voting,"(8, 8)",optimize,0.00047137026195169854,1,0.02196425,3,10,"(2, 16)"
205,Strict Nanson,"(8, 8)",optimize,0.0004343766241217833,1,0.007277902,3,10,"(2, 16)"
161,Stable Voting,"(16, 8)",optimize,0.0004933093665678139,1,0.023672748,3,10,"(2, 24)"
187,Strict Nanson,"(16, 8)",optimize,0.00043803641368304403,1,0.0071522193,3,10,"(2, 24)"
57,Instant Runoff PUT,"(16, 8)",optimize,0.0004572824856841279,1,0.0045584342,3,10,"(2, 24)"
109,Plurality,"(16, 8)",optimize,0.0004932822862432101,1,0.00867103,3,10,"(2, 24)"
5,Borda,"(16, 8)",optimize,0.0004850795710283517,1,0.02800447,3,10,"(2, 24)"
135,Split Cycle,"(16, 8)",optimize,0.0004921792201503618,1,0.00717181,3,10,"(2, 24)"
83,Minimax,"(16, 8)",optimize,0.0004921792201503618,1,0.00717181,3,10,"(2, 24)"
31,Instant Runoff,"(16, 8)",optimize,0.0004812211609848131,1,0.0021944924,3,10,"(2, 24)"
134,Split Cycle,"(16, 16)",optimize,0.00043915295143560847,1,0.008168839,3,10,"(2, 32)"
160,Stable Voting,"(16, 16)",optimize,0.0004789311636714829,1,0.021776626,3,10,"(2, 32)"
108,Plurality,"(16, 16)",optimize,0.00047089638561250205,1,0.0076550078,3,10,"(2, 32)"
82,Minimax,"(16, 16)",optimize,0.00043915295143560847,1,0.008168839,3,10,"(2, 32)"
30,Instant Runoff,"(16, 16)",optimize,0.0004934829536887941,1,0.0030950964,3,10,"(2, 32)"
186,Strict Nanson,"(16, 16)",optimize,0.0004922003093569123,1,0.0061681787,3,10,"(2, 32)"
4,Borda,"(16, 16)",optimize,0.0004979352845545231,1,0.029944744,3,10,"(2, 32)"
56,Instant Runoff PUT,"(16, 16)",optimize,0.0004516517032733392,1,0.0045581027,3,10,"(2, 32)"
194,Strict Nanson,"(32, 32)",optimize,0.0004702939269947548,1,0.007932493,3,10,"(2, 64)"
64,Instant Runoff PUT,"(32, 32)",optimize,0.0004709907098281683,1,0.0046081673,3,10,"(2, 64)"
90,Minimax,"(32, 32)",optimize,0.00044363854128682216,1,0.0086903265,3,10,"(2, 64)"
116,Plurality,"(32, 32)",optimize,0.0004810636098895434,1,0.0066811163,3,10,"(2, 64)"
168,Stable Voting,"(32, 32)",optimize,0.000492470367210752,1,0.023652729,3,10,"(2, 64)"
38,Instant Runoff,"(32, 32)",optimize,0.0004991623329544375,1,0.0042476505,3,10,"(2, 64)"
12,Borda,"(32, 32)",optimize,0.0004921773563564457,1,0.031442378,3,10,"(2, 64)"
142,Split Cycle,"(32, 32)",optimize,0.00044363854128682216,1,0.0086903265,3,10,"(2, 64)"
201,Strict Nanson,"(64, 32)",optimize,0.0004687179744432758,1,0.0067824773,3,10,"(2, 96)"
45,Instant Runoff,"(64, 32)",optimize,0.0004889730103267773,1,0.0041894107,3,10,"(2, 96)"
175,Stable Voting,"(64, 32)",optimize,0.0004879295237657845,1,0.023899034,3,10,"(2, 96)"
19,Borda,"(64, 32)",optimize,0.0004962070656259912,1,0.031141888,3,10,"(2, 96)"
97,Minimax,"(64, 32)",optimize,0.00047292121516795524,1,0.0068947794,3,10,"(2, 96)"
149,Split Cycle,"(64, 32)",optimize,0.00047292121516795524,1,0.0068947794,3,10,"(2, 96)"
71,Instant Runoff PUT,"(64, 32)",optimize,0.0004604887247559221,1,0.0050944462,3,10,"(2, 96)"
123,Plurality,"(64, 32)",optimize,0.000492217563867569,1,0.0062461514,3,10,"(2, 96)"
176,Stable Voting,"(64, 64)",optimize,0.0004709943554854622,1,0.022564422,3,10,"(2, 128)"
98,Minimax,"(64, 64)",optimize,0.00046236254125161917,1,0.0068256715,3,10,"(2, 128)"
150,Split Cycle,"(64, 64)",optimize,0.00046236254125161917,1,0.0068256715,3,10,"(2, 128)"
46,Instant Runoff,"(64, 64)",optimize,0.00047872347339071396,1,0.0033416166,3,10,"(2, 128)"
72,Instant Runoff PUT,"(64, 64)",optimize,0.00046849075884355837,1,0.0040152706,3,10,"(2, 128)"
202,Strict Nanson,"(64, 64)",optimize,0.0004902416519989444,1,0.006402963,3,10,"(2, 128)"
124,Plurality,"(64, 64)",optimize,0.0004782774406203621,1,0.008256849,3,10,"(2, 128)"
20,Borda,"(64, 64)",optimize,0.0004767850046551295,1,0.029129548,3,10,"(2, 128)"
182,Strict Nanson,"(128, 128)",optimize,0.0004695212924220195,1,0.007606628,3,10,"(2, 256)"
156,Stable Voting,"(128, 128)",optimize,0.0004925202298316644,1,0.024564605,3,10,"(2, 256)"
130,Split Cycle,"(128, 128)",optimize,0.0004534376969109733,1,0.008367745,3,10,"(2, 256)"
0,Borda,"(128, 128)",optimize,0.0004921668599143574,1,0.03156844,3,10,"(2, 256)"
26,Instant Runoff,"(128, 128)",optimize,0.00048551206491171664,1,0.0027913065,3,10,"(2, 256)"
52,Instant Runoff PUT,"(128, 128)",optimize,0.0004529009736610686,1,0.005575344,3,10,"(2, 256)"
78,Minimax,"(128, 128)",optimize,0.0004534376969109733,1,0.008367745,3,10,"(2, 256)"
104,Plurality,"(128, 128)",optimize,0.0004953543032981385,1,0.008276912,3,10,"(2, 256)"
189,Strict Nanson,"(256, 128)",optimize,0.0004670788674268288,1,0.0077808197,3,10,"(2, 384)"
7,Borda,"(256, 128)",optimize,0.0004946592095748963,1,0.03162314,3,10,"(2, 384)"
163,Stable Voting,"(256, 128)",optimize,0.0004946322740110961,1,0.023957826,3,10,"(2, 384)"
33,Instant Runoff,"(256, 128)",optimize,0.00048150681357173844,1,0.001040543,3,10,"(2, 384)"
59,Instant Runoff PUT,"(256, 128)",optimize,0.00048270411147084626,1,0.0045226114,3,10,"(2, 384)"
111,Plurality,"(256, 128)",optimize,0.0004894253295325564,1,0.007645453,3,10,"(2, 384)"
