,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
119,Minimax,"(8,)",optimize,0.0004806131459403518,1,-0.014196924,6,10,"(0, 0)"
142,Plurality,"(512,)",optimize,0.0004983041293874346,1,0.0400912,6,10,"(0, 0)"
138,Plurality,"(4,)",optimize,0.0004983259149972819,1,0.0028335408,6,10,"(0, 0)"
136,Plurality,"(32,)",optimize,0.0004685471352185708,1,0.024308894,6,10,"(0, 0)"
132,Plurality,"(256,)",optimize,0.00048233568996119264,1,0.043675542,6,10,"(0, 0)"
128,Plurality,"(16,)",optimize,0.00047108987377572354,1,0.024979604,6,10,"(0, 0)"
125,Plurality,"(128,)",optimize,0.0004938876316535366,1,0.04116609,6,10,"(0, 0)"
121,Plurality,"(1024,)",optimize,0.0004958354903901217,1,0.04018252,6,10,"(0, 0)"
116,Minimax,"(64,)",optimize,0.00048716949576704626,1,-0.002577206,6,10,"(0, 0)"
112,Minimax,"(512,)",optimize,0.0004848234334769257,1,-0.0027515343,6,10,"(0, 0)"
108,Minimax,"(4,)",optimize,0.0004822533287167892,1,-0.033522286,6,10,"(0, 0)"
106,Minimax,"(32,)",optimize,0.0004865053320389445,1,-0.00972622,6,10,"(0, 0)"
146,Plurality,"(64,)",optimize,0.0004994244074840199,1,0.0236601,6,10,"(0, 0)"
102,Minimax,"(256,)",optimize,0.00048528384916609436,1,-0.001539852,6,10,"(0, 0)"
95,Minimax,"(128,)",optimize,0.0004782726981943752,1,-0.0021532343,6,10,"(0, 0)"
91,Minimax,"(1024,)",optimize,0.0004914001577666118,1,-0.0028851212,6,10,"(0, 0)"
89,Instant Runoff PUT,"(8,)",optimize,0.00047455607487183204,1,0.0019462334,6,10,"(0, 0)"
86,Instant Runoff PUT,"(64,)",optimize,0.0004559002126866409,1,0.00084275176,6,10,"(0, 0)"
82,Instant Runoff PUT,"(512,)",optimize,0.0004592421749573246,1,0.0007376505,6,10,"(0, 0)"
78,Instant Runoff PUT,"(4,)",optimize,0.0004826725892692746,1,-0.019274458,6,10,"(0, 0)"
76,Instant Runoff PUT,"(32,)",optimize,0.0004683250706575366,1,-0.0005273086,6,10,"(0, 0)"
72,Instant Runoff PUT,"(256,)",optimize,0.000454620713858092,1,0.0019167017,6,10,"(0, 0)"
68,Instant Runoff PUT,"(16,)",optimize,0.0004849917429849572,1,0.0015183073,6,10,"(0, 0)"
65,Instant Runoff PUT,"(128,)",optimize,0.0004806848998225792,1,0.0023083074,6,10,"(0, 0)"
61,Instant Runoff PUT,"(1024,)",optimize,0.0004970129786070836,1,0.0017569354,6,10,"(0, 0)"
98,Minimax,"(16,)",optimize,0.00048505713360312455,1,-0.014125045,6,10,"(0, 0)"
59,Instant Runoff,"(8,)",optimize,0.0004879973353541213,1,0.0017492777,6,10,"(0, 0)"
149,Plurality,"(8,)",optimize,0.0004920483237754007,1,0.024852822,6,10,"(0, 0)"
155,Split Cycle,"(128,)",optimize,0.0004780137431435065,1,-0.008725786,6,10,"(0, 0)"
236,Strict Nanson,"(64,)",optimize,0.00048642946519483,1,-0.01357661,6,10,"(0, 0)"
232,Strict Nanson,"(512,)",optimize,0.0004895587978904982,1,-0.005876236,6,10,"(0, 0)"
228,Strict Nanson,"(4,)",optimize,0.0004855804775607846,1,-0.028061194,6,10,"(0, 0)"
226,Strict Nanson,"(32,)",optimize,0.00047719793620848504,1,-0.010708805,6,10,"(0, 0)"
222,Strict Nanson,"(256,)",optimize,0.00048521166649654197,1,-0.010443266,6,10,"(0, 0)"
218,Strict Nanson,"(16,)",optimize,0.00048644753581656786,1,-0.013291355,6,10,"(0, 0)"
215,Strict Nanson,"(128,)",optimize,0.0004908745491191337,1,-0.006495009,6,10,"(0, 0)"
211,Strict Nanson,"(1024,)",optimize,0.00048226128360077735,1,-0.0068814233,6,10,"(0, 0)"
209,Stable Voting,"(8,)",optimize,0.0004978759540903752,1,-0.008978182,6,10,"(0, 0)"
206,Stable Voting,"(64,)",optimize,0.0004965252365356421,1,0.0018807197,6,10,"(0, 0)"
202,Stable Voting,"(512,)",optimize,0.000495591773209669,1,0.003946971,6,10,"(0, 0)"
151,Split Cycle,"(1024,)",optimize,0.0004948123272563923,1,-0.0055636745,6,10,"(0, 0)"
198,Stable Voting,"(4,)",optimize,0.000495040255974611,1,-0.030003138,6,10,"(0, 0)"
192,Stable Voting,"(256,)",optimize,0.0004890978918370098,1,0.001357841,6,10,"(0, 0)"
188,Stable Voting,"(16,)",optimize,0.0004900409355369945,1,-0.009190003,6,10,"(0, 0)"
185,Stable Voting,"(128,)",optimize,0.000492607725459043,1,0.0014468185,6,10,"(0, 0)"
181,Stable Voting,"(1024,)",optimize,0.0004964201628430259,1,-0.0014245186,6,10,"(0, 0)"
179,Split Cycle,"(8,)",optimize,0.0004700216005152467,1,-0.0126009155,6,10,"(0, 0)"
176,Split Cycle,"(64,)",optimize,0.0004942293572907862,1,-0.009815148,6,10,"(0, 0)"
172,Split Cycle,"(512,)",optimize,0.0004763756891880481,1,-0.0060982984,6,10,"(0, 0)"
168,Split Cycle,"(4,)",optimize,0.000488727055594582,1,-0.02846392,6,10,"(0, 0)"
166,Split Cycle,"(32,)",optimize,0.0004787042342966895,1,-0.010689473,6,10,"(0, 0)"
162,Split Cycle,"(256,)",optimize,0.0004909888059850893,1,-0.0068002045,6,10,"(0, 0)"
158,Split Cycle,"(16,)",optimize,0.0004850283487173363,1,-0.010550345,6,10,"(0, 0)"
196,Stable Voting,"(32,)",optimize,0.00048773516431586223,1,0.0003330389,6,10,"(0, 0)"
56,Instant Runoff,"(64,)",optimize,0.0004816109535830881,1,0.012945949,6,10,"(0, 0)"
239,Strict Nanson,"(8,)",optimize,0.0004848900609517753,1,-0.013320155,6,10,"(0, 0)"
48,Instant Runoff,"(4,)",optimize,0.000497981907871543,1,-0.010355168,6,10,"(0, 0)"
26,Borda,"(64,)",optimize,0.0004964377441139139,1,0.018348819,6,10,"(0, 0)"
38,Instant Runoff,"(16,)",optimize,0.0004942491682024515,1,0.004612875,6,10,"(0, 0)"
8,Borda,"(16,)",optimize,0.0004998180335950053,1,0.012199883,6,10,"(0, 0)"
22,Borda,"(512,)",optimize,0.000490834731403673,1,0.014305056,6,10,"(0, 0)"
16,Borda,"(32,)",optimize,0.0004925801622873431,1,0.019711995,6,10,"(0, 0)"
46,Instant Runoff,"(32,)",optimize,0.0004826868679967872,1,0.013469803,6,10,"(0, 0)"
18,Borda,"(4,)",optimize,0.0004996228224977212,1,-0.025924468,6,10,"(0, 0)"
29,Borda,"(8,)",optimize,0.000498293559231323,1,-0.0018463295,6,10,"(0, 0)"
5,Borda,"(128,)",optimize,0.0004943635264060106,1,0.014284996,6,10,"(0, 0)"
31,Instant Runoff,"(1024,)",optimize,0.00048059988979724653,1,0.009339629,6,10,"(0, 0)"
52,Instant Runoff,"(512,)",optimize,0.0004953409789381178,1,0.015891915,6,10,"(0, 0)"
1,Borda,"(1024,)",optimize,0.0004916614612729282,1,0.016887616,6,10,"(0, 0)"
35,Instant Runoff,"(128,)",optimize,0.0004946958219461954,1,0.015177164,6,10,"(0, 0)"
42,Instant Runoff,"(256,)",optimize,0.0004931743455917147,1,0.014459922,6,10,"(0, 0)"
12,Borda,"(256,)",optimize,0.0004963197863649839,1,0.007886942,6,10,"(0, 0)"
137,Plurality,"(4, 4)",optimize,0.0004883337332347614,1,0.00062734546,6,10,"(2, 8)"
17,Borda,"(4, 4)",optimize,0.0004981781577511956,1,-0.031338032,6,10,"(2, 8)"
107,Minimax,"(4, 4)",optimize,0.000492479231677934,1,-0.02938257,6,10,"(2, 8)"
197,Stable Voting,"(4, 4)",optimize,0.0004920605681720182,1,-0.030240836,6,10,"(2, 8)"
167,Split Cycle,"(4, 4)",optimize,0.0004922975816152342,1,-0.03854582,6,10,"(2, 8)"
77,Instant Runoff PUT,"(4, 4)",optimize,0.00048534955199527527,1,-0.01842918,6,10,"(2, 8)"
47,Instant Runoff,"(4, 4)",optimize,0.0004957557929746716,1,-0.008348381,6,10,"(2, 8)"
227,Strict Nanson,"(4, 4)",optimize,0.0004949288756753226,1,-0.03683729,6,10,"(2, 8)"
87,Instant Runoff PUT,"(8, 8)",optimize,0.0004803652214639819,1,0.00016727179,6,10,"(2, 16)"
177,Split Cycle,"(8, 8)",optimize,0.0004893988705013305,1,-0.011016256,6,10,"(2, 16)"
147,Plurality,"(8, 8)",optimize,0.0004908784254310599,1,0.010363391,6,10,"(2, 16)"
207,Stable Voting,"(8, 8)",optimize,0.0004985209470746629,1,-0.03143561,6,10,"(2, 16)"
27,Borda,"(8, 8)",optimize,0.0004919107618374165,1,-0.007953471,6,10,"(2, 16)"
117,Minimax,"(8, 8)",optimize,0.0004902752530867992,1,-0.015709775,6,10,"(2, 16)"
237,Strict Nanson,"(8, 8)",optimize,0.0004897120952648097,1,-0.0113248695,6,10,"(2, 16)"
57,Instant Runoff,"(8, 8)",optimize,0.0004881328282871629,1,-0.004862063,6,10,"(2, 16)"
7,Borda,"(16, 8)",optimize,0.000492296381475617,1,-0.0011489739,6,10,"(2, 24)"
157,Split Cycle,"(16, 8)",optimize,0.0004794564379247095,1,-0.012705049,6,10,"(2, 24)"
37,Instant Runoff,"(16, 8)",optimize,0.0004902939184439766,1,0.00033733773,6,10,"(2, 24)"
187,Stable Voting,"(16, 8)",optimize,0.000487588724667655,1,-0.010511955,6,10,"(2, 24)"
217,Strict Nanson,"(16, 8)",optimize,0.00047015571860887275,1,-0.011173438,6,10,"(2, 24)"
127,Plurality,"(16, 8)",optimize,0.0004873580900029102,1,0.025892256,6,10,"(2, 24)"
67,Instant Runoff PUT,"(16, 8)",optimize,0.0004966394256855744,1,0.001392429,6,10,"(2, 24)"
97,Minimax,"(16, 8)",optimize,0.00047892468040232556,1,-0.016927127,6,10,"(2, 24)"
36,Instant Runoff,"(16, 16)",optimize,0.0004807023545845905,1,0.004675724,6,10,"(2, 32)"
156,Split Cycle,"(16, 16)",optimize,0.0004801663930699367,1,-0.0135303,6,10,"(2, 32)"
186,Stable Voting,"(16, 16)",optimize,0.000490070917249313,1,-0.009461075,6,10,"(2, 32)"
126,Plurality,"(16, 16)",optimize,0.0004831264298312867,1,0.025686953,6,10,"(2, 32)"
96,Minimax,"(16, 16)",optimize,0.0004987460714362647,1,-0.012946789,6,10,"(2, 32)"
66,Instant Runoff PUT,"(16, 16)",optimize,0.00045364863678975533,1,0.0013582067,6,10,"(2, 32)"
6,Borda,"(16, 16)",optimize,0.0004915892722547321,1,0.007791911,6,10,"(2, 32)"
216,Strict Nanson,"(16, 16)",optimize,0.0004817982521792995,1,-0.01157989,6,10,"(2, 32)"
134,Plurality,"(32, 32)",optimize,0.0004951318814134715,1,0.02749694,6,10,"(2, 64)"
224,Strict Nanson,"(32, 32)",optimize,0.0004936919755395717,1,-0.013211761,6,10,"(2, 64)"
194,Stable Voting,"(32, 32)",optimize,0.0004936971791109325,1,0.0020284646,6,10,"(2, 64)"
74,Instant Runoff PUT,"(32, 32)",optimize,0.0004924200481182154,1,0.0027634986,6,10,"(2, 64)"
104,Minimax,"(32, 32)",optimize,0.000495512498721227,1,-0.013880301,6,10,"(2, 64)"
44,Instant Runoff,"(32, 32)",optimize,0.0004947342220738909,1,0.0047077383,6,10,"(2, 64)"
164,Split Cycle,"(32, 32)",optimize,0.0004768740424671592,1,-0.012360256,6,10,"(2, 64)"
14,Borda,"(32, 32)",optimize,0.0004908822536109216,1,0.013648135,6,10,"(2, 64)"
53,Instant Runoff,"(64, 32)",optimize,0.00048680673516363705,1,0.004255515,6,10,"(2, 96)"
233,Strict Nanson,"(64, 32)",optimize,0.0004896507334473788,1,-0.008431288,6,10,"(2, 96)"
23,Borda,"(64, 32)",optimize,0.0004981314146837414,1,0.013740285,6,10,"(2, 96)"
83,Instant Runoff PUT,"(64, 32)",optimize,0.00045772690247123955,1,0.0022452404,6,10,"(2, 96)"
113,Minimax,"(64, 32)",optimize,0.0004937815341175692,1,-0.0034751715,6,10,"(2, 96)"
203,Stable Voting,"(64, 32)",optimize,0.0004875686434813131,1,0.0018571994,6,10,"(2, 96)"
143,Plurality,"(64, 32)",optimize,0.00047887630835868097,1,0.030415565,6,10,"(2, 96)"
173,Split Cycle,"(64, 32)",optimize,0.0004868983201415074,1,-0.00513009,6,10,"(2, 96)"
144,Plurality,"(64, 64)",optimize,0.0004894004886202293,1,0.039107375,6,10,"(2, 128)"
24,Borda,"(64, 64)",optimize,0.000493166074009192,1,0.018144652,6,10,"(2, 128)"
174,Split Cycle,"(64, 64)",optimize,0.0004881157448663102,1,-0.0035350025,6,10,"(2, 128)"
