,num_cands,num_voters,generation,decision_rule,vm,mean,est_std_error,variance,num_trials,max_std_error,initial_trials,step_trials,min_num_trials,pref_voting_version
41,6,10,1,max,Stable Voting,0.0168840466313514,0.0002698690186598,0.0047728673387759,65536,0.0005,4096,4096,4095,0.9.3
42,6,10,1,max,Split Cycle,0.0043066960452424,0.0001047199300273,0.0007186740945246,65536,0.0005,4096,4096,4095,0.9.3
43,6,10,1,max,Strict Nanson,0.0051403795320663,0.0001271295144744,0.0010591709979798,65536,0.0005,4096,4096,4095,0.9.3
44,6,10,1,max,Blacks,0.0311284155493944,0.0004789028435372,0.0075150437385691,32768,0.0005,4096,4096,4095,1.13.20
45,6,11,1,max,Plurality,0.0344774915216371,0.0003686789202936,0.008907788925733,65536,0.0005,4096,4096,4095,0.9.3
46,6,11,1,max,Borda,0.0409132677070704,0.0003803652963632,0.0094814569149283,65536,0.0005,4096,4096,4095,0.9.3
47,6,11,1,max,Instant Runoff,0.0318655404423149,0.0004975840211021,0.0162258013477104,65536,0.0005,4096,4096,4095,0.9.3
48,6,11,1,max,Instant Runoff PUT,0.0250382171421867,0.0003329942804897,0.007266860981627,65536,0.0005,4096,4096,4095,0.9.3
49,6,11,1,max,Minimax,0.0033615994889784,9.069924637102287e-05,0.000539114063009,65536,0.0005,4096,4096,4095,0.9.3
50,6,11,1,max,Stable Voting,0.00718488550299,0.0001864336783845,0.0022778338396323,65536,0.0005,4096,4096,4095,0.9.3
51,6,11,1,max,Split Cycle,0.0032661584137747,8.899155458679538e-05,0.0005190042219868,65536,0.0005,4096,4096,4095,0.9.3
52,6,11,1,max,Strict Nanson,0.0053589118455669,0.0001700825967033,0.0018958023585777,65536,0.0005,4096,4096,4095,0.9.3
53,6,11,1,max,Blacks,0.0106783251227315,0.0004440594932786,0.003230544660392,16384,0.0005,4096,4096,4095,1.13.20
54,4,20,1,max,Plurality,0.013658797057836,0.0003637055176359,0.0043344745805116,32768,0.0005,4096,4096,4095,0.9.3
55,4,20,1,max,Plurality,0.013658797057836,0.0003637055176359,0.0043344745805116,32768,0.0005,4096,4096,4095,0.9.3
56,4,20,1,max,Borda,0.0186838747522878,0.0004095252298883,0.0054953835162558,32768,0.0005,4096,4096,4095,0.9.3
57,4,20,1,max,Borda,0.0186838747522878,0.0004095252298883,0.0054953835162558,32768,0.0005,4096,4096,4095,0.9.3
58,4,20,1,max,Instant Runoff,0.0152726932427221,0.0004871190417333,0.0077751163111621,32768,0.0005,4096,4096,4095,0.9.3
59,4,20,1,max,Instant Runoff,0.0152726932427221,0.0004871190417333,0.0077751163111621,32768,0.0005,4096,4096,4095,0.9.3
60,4,20,1,max,Instant Runoff PUT,0.0104666415522803,0.0003238232474718,0.0034359966264296,32768,0.0005,4096,4096,4095,0.9.3
61,4,20,1,max,Instant Runoff PUT,0.0104666415522803,0.0003238232474718,0.0034359966264296,32768,0.0005,4096,4096,4095,0.9.3
62,4,20,1,max,Minimax,0.0013050535727714,9.956933054294007e-05,0.0003248537282781,32768,0.0005,4096,4096,4095,0.9.3
63,4,20,1,max,Minimax,0.0013050535727714,9.956933054294007e-05,0.0003248537282781,32768,0.0005,4096,4096,4095,0.9.3
64,4,20,1,max,Stable Voting,0.0055888402602912,0.0002544022480504,0.0021206967484449,32768,0.0005,4096,4096,4095,0.9.3
65,4,20,1,max,Stable Voting,0.0055888402602912,0.0002544022480504,0.0021206967484449,32768,0.0005,4096,4096,4095,0.9.3
66,4,20,1,max,Split Cycle,0.0012882971451428,9.996135329282636e-05,0.0003274167816089,32768,0.0005,4096,4096,4095,0.9.3
67,4,20,1,max,Split Cycle,0.0012882971451428,9.996135329282636e-05,0.0003274167816089,32768,0.0005,4096,4096,4095,0.9.3
68,4,20,1,max,Strict Nanson,0.0015426999787977,0.0001223504612405,0.0004905100420306,32768,0.0005,4096,4096,4095,0.9.3
69,4,20,1,max,Strict Nanson,0.0015426999787977,0.0001223504612405,0.0004905100420306,32768,0.0005,4096,4096,4095,0.9.3
70,4,20,1,max,Blacks,0.0088612076136252,0.0004817168812276,0.0028512125250162,12288,0.0005,4096,4096,4095,1.13.20
71,4,21,1,max,Plurality,0.0133708982772799,0.0003402751813061,0.0042682635172143,36864,0.0005,4096,4096,4095,0.9.3
72,4,21,1,max,Plurality,0.0133708982772799,0.0003402751813061,0.0042682635172143,36864,0.0005,4096,4096,4095,0.9.3
73,4,21,1,max,Borda,0.0170684683546185,0.0003669998482696,0.0049650365015664,36864,0.0005,4096,4096,4095,0.9.3
74,4,21,1,max,Borda,0.0170684683546185,0.0003669998482696,0.0049650365015664,36864,0.0005,4096,4096,4095,0.9.3
75,4,21,1,max,Instant Runoff,0.0155819922514108,0.0004860604712421,0.0087090600179585,36864,0.0005,4096,4096,4095,0.9.3
76,4,21,1,max,Instant Runoff,0.0155819922514108,0.0004860604712421,0.0087090600179585,36864,0.0005,4096,4096,4095,0.9.3
77,4,21,1,max,Instant Runoff PUT,0.0108329248464784,0.0003276959163586,0.003958519011069,36864,0.0005,4096,4096,4095,0.9.3
78,4,21,1,max,Instant Runoff PUT,0.0108329248464784,0.0003276959163586,0.003958519011069,36864,0.0005,4096,4096,4095,0.9.3
79,4,21,1,max,Minimax,0.0011183358859746,8.368196672373667e-05,0.0002581394815228,36864,0.0005,4096,4096,4095,0.9.3
80,4,21,1,max,Minimax,0.0011183358859746,8.368196672373667e-05,0.0002581394815228,36864,0.0005,4096,4096,4095,0.9.3
81,4,21,1,max,Stable Voting,0.0017917280678154,0.0001430236419235,0.0007540607601015,36864,0.0005,4096,4096,4095,0.9.3
82,4,21,1,max,Stable Voting,0.0017917280678154,0.0001430236419235,0.0007540607601015,36864,0.0005,4096,4096,4095,0.9.3
83,4,21,1,max,Split Cycle,0.0011222693034637,8.349846980315713e-05,0.0002570086317593,36864,0.0005,4096,4096,4095,0.9.3
84,4,21,1,max,Split Cycle,0.0011222693034637,8.349846980315713e-05,0.0002570086317593,36864,0.0005,4096,4096,4095,0.9.3
85,4,21,1,max,Strict Nanson,0.0017241455359149,0.0001521871725283,0.0008537815646792,36864,0.0005,4096,4096,4095,0.9.3
86,4,21,1,max,Strict Nanson,0.0017241455359149,0.0001521871725283,0.0008537815646792,36864,0.0005,4096,4096,4095,0.9.3
87,4,21,1,max,Blacks,0.0022554772292327,0.000460213689564,0.0008673072410546,4096,0.0005,4096,4096,4095,1.13.20
88,4,5,1,max,Plurality,0.0256296323462197,0.0003449616724235,0.0082859884139321,69632,0.0005,4096,4096,4095,0.9.3
89,4,5,1,max,Plurality,0.0256296323462197,0.0003449616724235,0.0082859884139321,69632,0.0005,4096,4096,4095,0.9.3
90,4,5,1,max,Borda,0.0528365510350865,0.0004556519530991,0.0144566978642459,69632,0.0005,4096,4096,4095,0.9.3
91,4,5,1,max,Borda,0.0528365510350865,0.0004556519530991,0.0144566978642459,69632,0.0005,4096,4096,4095,0.9.3
92,4,5,1,max,Instant Runoff,0.0262218204970021,0.000493566092845,0.0169626329973692,69632,0.0005,4096,4096,4095,0.9.3
93,4,5,1,max,Instant Runoff,0.0262218204970021,0.000493566092845,0.0169626329973692,69632,0.0005,4096,4096,4095,0.9.3
94,4,5,1,max,Instant Runoff PUT,0.019019907751409,0.00036968962919,0.0095164981494572,69632,0.0005,4096,4096,4095,0.9.3
95,4,5,1,max,Instant Runoff PUT,0.019019907751409,0.00036968962919,0.0095164981494572,69632,0.0005,4096,4096,4095,0.9.3
96,4,5,1,max,Minimax,0.0044396639061523,0.0001156855657074,0.0009318821255215,69632,0.0005,4096,4096,4095,0.9.3
97,4,5,1,max,Minimax,0.0044396639061523,0.0001156855657074,0.0009318821255215,69632,0.0005,4096,4096,4095,0.9.3
98,4,5,1,max,Stable Voting,0.0117532140059492,0.0002443562002233,0.0041576637086252,69632,0.0005,4096,4096,4095,0.9.3
99,4,5,1,max,Stable Voting,0.0117532140059492,0.0002443562002233,0.0041576637086252,69632,0.0005,4096,4096,4095,0.9.3
100,4,5,1,max,Split Cycle,0.0040894718470592,0.0001087850592187,0.0008240264218645,69632,0.0005,4096,4096,4095,0.9.3
