,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
10,Blacks,"(256,)",optimize,0.0004945052906234,1,0.0014772977,6,10,"(0, 0)"
224,Strict Nanson,"(4,)",optimize,0.0004756307393841,1,-0.023797391,6,10,"(0, 0)"
226,Strict Nanson,"(512,)",optimize,0.0004950370950205,1,-0.0076407967,6,10,"(0, 0)"
6,Blacks,"(16,)",optimize,0.0004951338762025,1,-0.00079350395,6,10,"(0, 0)"
3,Blacks,"(128,)",optimize,0.0004895382161422,1,0.0036613294,6,10,"(0, 0)"
230,Strict Nanson,"(64,)",optimize,0.000487061216974,1,-0.0074685067,6,10,"(0, 0)"
218,Strict Nanson,"(256,)",optimize,0.000470354205346,1,-0.009513945,6,10,"(0, 0)"
29,Borda,"(128,)",optimize,0.0004958603477106,1,-0.0031647498,6,10,"(0, 0)"
211,Strict Nanson,"(128,)",optimize,0.0004634721714867,1,-0.008041427,6,10,"(0, 0)"
114,Minimax,"(256,)",optimize,0.0004719355591315,1,-0.0080309585,6,10,"(0, 0)"
40,Borda,"(32,)",optimize,0.0004955107234051,1,0.0008107297,6,10,"(0, 0)"
32,Borda,"(16,)",optimize,0.0004960150065647,1,-0.0035708232,6,10,"(0, 0)"
188,Stable Voting,"(16,)",optimize,0.0004953367526163,1,-0.016228367,6,10,"(0, 0)"
192,Stable Voting,"(256,)",optimize,0.0004979983964244,1,-0.0046523903,6,10,"(0, 0)"
198,Stable Voting,"(4,)",optimize,0.0004972152908962,1,-0.048421685,6,10,"(0, 0)"
36,Borda,"(256,)",optimize,0.0004954905303522,1,0.006268703,6,10,"(0, 0)"
196,Stable Voting,"(32,)",optimize,0.0004919207891536,1,-0.011008433,6,10,"(0, 0)"
119,Minimax,"(4, 4)",optimize,0.0004869800144008,1,-0.038171247,6,10,"(2, 8)"
41,Borda,"(4, 4)",optimize,0.0004959141323361,1,-0.07267406,6,10,"(2, 8)"
223,Strict Nanson,"(4, 4)",optimize,0.0004983937022123,1,-0.050634157,6,10,"(2, 8)"
93,Instant Runoff PUT,"(4, 4)",optimize,0.0004971833675335,1,-0.048462827,6,10,"(2, 8)"
197,Stable Voting,"(4, 4)",optimize,0.0004971351843775,1,-0.05543856,6,10,"(2, 8)"
145,Plurality,"(4, 4)",optimize,0.000491840648512,1,-0.008528293,6,10,"(2, 8)"
15,Blacks,"(4, 4)",optimize,0.0004993267112483,1,-0.070295855,6,10,"(2, 8)"
67,Instant Runoff,"(4, 4)",optimize,0.0004987249964407,1,-0.039555524,6,10,"(2, 8)"
171,Split Cycle,"(4, 4)",optimize,0.0004931181270403,1,-0.051516492,6,10,"(2, 8)"
179,Split Cycle,"(8, 8)",optimize,0.0004622654777814,1,-0.010512997,6,10,"(2, 16)"
231,Strict Nanson,"(8, 8)",optimize,0.0004916465434562,1,-0.0231428,6,10,"(2, 16)"
101,Instant Runoff PUT,"(8, 8)",optimize,0.0004726682872803,1,-0.017063648,6,10,"(2, 16)"
75,Instant Runoff,"(8, 8)",optimize,0.0004989288680951,1,-0.008776145,6,10,"(2, 16)"
127,Minimax,"(8, 8)",optimize,0.0004720746984103,1,-0.0097164335,6,10,"(2, 16)"
23,Blacks,"(8, 8)",optimize,0.0004999467503017,1,-0.043768246,6,10,"(2, 16)"
49,Borda,"(8, 8)",optimize,0.0004971214276977,1,-0.042251367,6,10,"(2, 16)"
205,Stable Voting,"(8, 8)",optimize,0.000495957153868,1,-0.015680408,6,10,"(2, 16)"
153,Plurality,"(8, 8)",optimize,0.0004777180734794,1,0.02533678,6,10,"(2, 16)"
109,Minimax,"(16, 8)",optimize,0.0004695277321524,1,-0.0076030134,6,10,"(2, 24)"
161,Split Cycle,"(16, 8)",optimize,0.0004982253836965,1,-0.0083568785,6,10,"(2, 24)"
5,Blacks,"(16, 8)",optimize,0.0004982669059762,1,-0.02424236,6,10,"(2, 24)"
213,Strict Nanson,"(16, 8)",optimize,0.0004832871035053,1,-0.008089766,6,10,"(2, 24)"
83,Instant Runoff PUT,"(16, 8)",optimize,0.0004817328473353,1,-0.008431645,6,10,"(2, 24)"
187,Stable Voting,"(16, 8)",optimize,0.0004859866669878,1,-0.012882838,6,10,"(2, 24)"
57,Instant Runoff,"(16, 8)",optimize,0.0004711834952495,1,-0.0053417534,6,10,"(2, 24)"
31,Borda,"(16, 8)",optimize,0.0004965836203193,1,-0.02806268,6,10,"(2, 24)"
135,Plurality,"(16, 8)",optimize,0.0004867361826223,1,0.023444664,6,10,"(2, 24)"
30,Borda,"(16, 16)",optimize,0.0004925278238955,1,0.0044728527,6,10,"(2, 32)"
160,Split Cycle,"(16, 16)",optimize,0.0004806906301569,1,-0.00909322,6,10,"(2, 32)"
4,Blacks,"(16, 16)",optimize,0.0004919926385823,1,-0.004060027,6,10,"(2, 32)"
82,Instant Runoff PUT,"(16, 16)",optimize,0.0004480535379681,1,-0.0062301503,6,10,"(2, 32)"
186,Stable Voting,"(16, 16)",optimize,0.0004959986815032,1,-0.010757164,6,10,"(2, 32)"
56,Instant Runoff,"(16, 16)",optimize,0.0004673060222011,1,-0.006405798,6,10,"(2, 32)"
108,Minimax,"(16, 16)",optimize,0.0004732560768829,1,-0.008528096,6,10,"(2, 32)"
212,Strict Nanson,"(16, 16)",optimize,0.0004936853004808,1,-0.00804079,6,10,"(2, 32)"
134,Plurality,"(16, 16)",optimize,0.000496258992533,1,0.024853654,6,10,"(2, 32)"
