,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
196,Stable Voting,"(32,)",optimize,0.0004869606600319047,2,-0.0018626257,3,11,"(0, 0)"
56,Instant Runoff,"(64,)",optimize,0.0004965983055691066,2,-0.00026982752,3,11,"(0, 0)"
239,Strict Nanson,"(8,)",optimize,0.0004417357460636153,2,-0.0028594239,3,11,"(0, 0)"
48,Instant Runoff,"(4,)",optimize,0.0004370736066574221,2,-0.006151459,3,11,"(0, 0)"
26,Borda,"(64,)",optimize,0.000481780449087471,2,0.012029306,3,11,"(0, 0)"
38,Instant Runoff,"(16,)",optimize,0.0004793875433386756,2,-0.002679262,3,11,"(0, 0)"
8,Borda,"(16,)",optimize,0.0004968456696065341,2,0.010691562,3,11,"(0, 0)"
22,Borda,"(512,)",optimize,0.00048400754642780486,2,0.011874851,3,11,"(0, 0)"
16,Borda,"(32,)",optimize,0.0004852743329249214,2,0.0116023235,3,11,"(0, 0)"
46,Instant Runoff,"(32,)",optimize,0.0004615374315542744,2,-0.0010034167,3,11,"(0, 0)"
18,Borda,"(4,)",optimize,0.0004978595276939408,2,-0.019106729,3,11,"(0, 0)"
29,Borda,"(8,)",optimize,0.0004961798484551859,2,0.010554121,3,11,"(0, 0)"
5,Borda,"(128,)",optimize,0.0004814589443056022,2,0.012174384,3,11,"(0, 0)"
31,Instant Runoff,"(1024,)",optimize,0.0004924144027925165,2,-0.022888742,3,11,"(0, 0)"
52,Instant Runoff,"(512,)",optimize,0.00048347662266690674,2,0.0018238734,3,11,"(0, 0)"
1,Borda,"(1024,)",optimize,0.0004955200296489055,2,-0.012057614,3,11,"(0, 0)"
35,Instant Runoff,"(128,)",optimize,0.00045625620478470893,2,0.0017090796,3,11,"(0, 0)"
42,Instant Runoff,"(256,)",optimize,0.0004926126610241692,2,0.0017024798,3,11,"(0, 0)"
12,Borda,"(256,)",optimize,0.0004912826893775035,2,0.01121001,3,11,"(0, 0)"
137,Plurality,"(4, 4)",optimize,0.00046561797293813076,2,0.014654935,3,11,"(2, 8)"
17,Borda,"(4, 4)",optimize,0.0004918676251766582,2,-0.019471934,3,11,"(2, 8)"
107,Minimax,"(4, 4)",optimize,0.00046730328584990713,2,-0.0019423922,3,11,"(2, 8)"
197,Stable Voting,"(4, 4)",optimize,0.00046730328584990713,2,-0.0019423922,3,11,"(2, 8)"
167,Split Cycle,"(4, 4)",optimize,0.00046730328584990713,2,-0.0019423922,3,11,"(2, 8)"
77,Instant Runoff PUT,"(4, 4)",optimize,0.0004543558553536618,2,-0.0023321765,3,11,"(2, 8)"
47,Instant Runoff,"(4, 4)",optimize,0.0004914603224544092,2,-0.0038916937,3,11,"(2, 8)"
227,Strict Nanson,"(4, 4)",optimize,0.00043687178058284963,2,-0.0022510996,3,11,"(2, 8)"
87,Instant Runoff PUT,"(8, 8)",optimize,0.00042624913264965197,2,-0.0038924466,3,11,"(2, 16)"
177,Split Cycle,"(8, 8)",optimize,0.0004503930492699731,2,-0.0024027133,3,11,"(2, 16)"
147,Plurality,"(8, 8)",optimize,0.0004679166704345897,2,0.013634853,3,11,"(2, 16)"
207,Stable Voting,"(8, 8)",optimize,0.0004503930492699731,2,-0.0024027133,3,11,"(2, 16)"
27,Borda,"(8, 8)",optimize,0.0004816783622802505,2,0.012003826,3,11,"(2, 16)"
117,Minimax,"(8, 8)",optimize,0.0004503930492699731,2,-0.0024027133,3,11,"(2, 16)"
237,Strict Nanson,"(8, 8)",optimize,0.00045057155732128724,2,-0.0026319262,3,11,"(2, 16)"
57,Instant Runoff,"(8, 8)",optimize,0.000486665134785643,2,-0.0032270085,3,11,"(2, 16)"
7,Borda,"(16, 8)",optimize,0.0004906349624100466,2,0.0082509145,3,11,"(2, 24)"
157,Split Cycle,"(16, 8)",optimize,0.000443427262013034,2,-0.0019191629,3,11,"(2, 24)"
37,Instant Runoff,"(16, 8)",optimize,0.00046521105717926874,2,0.0001451791,3,11,"(2, 24)"
187,Stable Voting,"(16, 8)",optimize,0.000443427262013034,2,-0.0019191629,3,11,"(2, 24)"
217,Strict Nanson,"(16, 8)",optimize,0.00040477061363267895,2,-0.00234806,3,11,"(2, 24)"
127,Plurality,"(16, 8)",optimize,0.00046735241516463887,2,0.014872032,3,11,"(2, 24)"
67,Instant Runoff PUT,"(16, 8)",optimize,0.00045761287566928934,2,-0.0019171089,3,11,"(2, 24)"
