,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
103,Minimax,"(8,)",optimize,0.000464744862141751,1,-0.00229617,3,6,"(0, 0)"
122,Plurality,"(512,)",optimize,0.00045549358186564763,1,0.014947263,3,6,"(0, 0)"
120,Plurality,"(4,)",optimize,0.0004837114856064708,1,0.0058175176,3,6,"(0, 0)"
118,Plurality,"(32,)",optimize,0.0004472319926582393,1,0.012307052,3,6,"(0, 0)"
114,Plurality,"(256,)",optimize,0.00044573360929922004,1,0.013426555,3,6,"(0, 0)"
110,Plurality,"(16,)",optimize,0.00043346682795465116,1,0.00514372,3,6,"(0, 0)"
107,Plurality,"(128,)",optimize,0.0004985275966502415,1,0.01243812,3,6,"(0, 0)"
100,Minimax,"(64,)",optimize,0.00036111502764410414,1,-0.0015500021,3,6,"(0, 0)"
96,Minimax,"(512,)",optimize,0.00043066269906391673,1,-0.001594545,3,6,"(0, 0)"
94,Minimax,"(4,)",optimize,0.0004906012183546115,1,-0.006200491,3,6,"(0, 0)"
126,Plurality,"(64,)",optimize,0.00045027226094576515,1,0.012942761,3,6,"(0, 0)"
92,Minimax,"(32,)",optimize,0.000482874304791855,1,-0.0014602947,3,6,"(0, 0)"
84,Minimax,"(16,)",optimize,0.00048158952553043263,1,-0.0029422957,3,6,"(0, 0)"
81,Minimax,"(128,)",optimize,0.00045052090205950624,1,-0.0017128534,3,6,"(0, 0)"
77,Instant Runoff PUT,"(8,)",optimize,0.0003412571521143359,1,-0.0013611059,3,6,"(0, 0)"
74,Instant Runoff PUT,"(64,)",optimize,0.00037156353468069717,1,-0.0013986558,3,6,"(0, 0)"
70,Instant Runoff PUT,"(512,)",optimize,0.00043577720505008367,1,-0.0024653608,3,6,"(0, 0)"
68,Instant Runoff PUT,"(4,)",optimize,0.0004444095081960206,1,-0.0056000254,3,6,"(0, 0)"
66,Instant Runoff PUT,"(32,)",optimize,0.0004473096392279679,1,-0.00048498774,3,6,"(0, 0)"
62,Instant Runoff PUT,"(256,)",optimize,0.00043710652128306916,1,-0.0029476536,3,6,"(0, 0)"
58,Instant Runoff PUT,"(16,)",optimize,0.0002954430606514725,1,-0.00096586836,3,6,"(0, 0)"
88,Minimax,"(256,)",optimize,0.0004303005322409622,1,-0.0016535566,3,6,"(0, 0)"
129,Plurality,"(8,)",optimize,0.0004927189892833624,1,0.0068120374,3,6,"(0, 0)"
133,Split Cycle,"(128,)",optimize,0.00045052090205950624,1,-0.0017128534,3,6,"(0, 0)"
136,Split Cycle,"(16,)",optimize,0.00048158952553043263,1,-0.0029422957,3,6,"(0, 0)"
204,Strict Nanson,"(64,)",optimize,0.00036111502764410414,1,-0.0015500021,3,6,"(0, 0)"
200,Strict Nanson,"(512,)",optimize,0.00043066269906391673,1,-0.001594545,3,6,"(0, 0)"
198,Strict Nanson,"(4,)",optimize,0.0004906012183546115,1,-0.006200491,3,6,"(0, 0)"
196,Strict Nanson,"(32,)",optimize,0.000482874304791855,1,-0.0014602947,3,6,"(0, 0)"
192,Strict Nanson,"(256,)",optimize,0.0004303005322409622,1,-0.0016535566,3,6,"(0, 0)"
188,Strict Nanson,"(16,)",optimize,0.00048158952553043263,1,-0.0029422957,3,6,"(0, 0)"
185,Strict Nanson,"(128,)",optimize,0.00045052090205950624,1,-0.0017128534,3,6,"(0, 0)"
181,Stable Voting,"(8,)",optimize,0.0004949943609484929,1,0.013888919,3,6,"(0, 0)"
178,Stable Voting,"(64,)",optimize,0.00048585942714792825,1,0.013006754,3,6,"(0, 0)"
174,Stable Voting,"(512,)",optimize,0.00048762925139008274,1,0.01544209,3,6,"(0, 0)"
172,Stable Voting,"(4,)",optimize,0.000492523574792671,1,0.014353937,3,6,"(0, 0)"
170,Stable Voting,"(32,)",optimize,0.0004980110733920059,1,0.012090777,3,6,"(0, 0)"
166,Stable Voting,"(256,)",optimize,0.000489927464874943,1,0.015028594,3,6,"(0, 0)"
162,Stable Voting,"(16,)",optimize,0.00048483700547804896,1,0.016529555,3,6,"(0, 0)"
159,Stable Voting,"(128,)",optimize,0.0004898411171980578,1,0.014919186,3,6,"(0, 0)"
155,Split Cycle,"(8,)",optimize,0.000464744862141751,1,-0.00229617,3,6,"(0, 0)"
152,Split Cycle,"(64,)",optimize,0.00036111502764410414,1,-0.0015500021,3,6,"(0, 0)"
148,Split Cycle,"(512,)",optimize,0.00043066269906391673,1,-0.001594545,3,6,"(0, 0)"
146,Split Cycle,"(4,)",optimize,0.0004906012183546115,1,-0.006200491,3,6,"(0, 0)"
144,Split Cycle,"(32,)",optimize,0.000482874304791855,1,-0.0014602947,3,6,"(0, 0)"
140,Split Cycle,"(256,)",optimize,0.0004303005322409622,1,-0.0016535566,3,6,"(0, 0)"
55,Instant Runoff PUT,"(128,)",optimize,0.0003645800480027952,1,-0.00082307373,3,6,"(0, 0)"
