,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
119,Minimax,"(8,)",optimize,0.0004989912432717556,3,-0.013818357,6,11,"(0, 0)"
142,Plurality,"(512,)",optimize,0.0004908189443468678,3,0.047675338,6,11,"(0, 0)"
138,Plurality,"(4,)",optimize,0.0004970057742938855,3,-0.002437623,6,11,"(0, 0)"
136,Plurality,"(32,)",optimize,0.00048514782482547036,3,0.032666992,6,11,"(0, 0)"
132,Plurality,"(256,)",optimize,0.0004988809962847115,3,0.050901093,6,11,"(0, 0)"
128,Plurality,"(16,)",optimize,0.0004924680816674907,3,0.03118006,6,11,"(0, 0)"
125,Plurality,"(128,)",optimize,0.0004861895912646462,3,0.03237529,6,11,"(0, 0)"
121,Plurality,"(1024,)",optimize,0.0004939642041818705,3,0.04940206,6,11,"(0, 0)"
116,Minimax,"(64,)",optimize,0.00048434957018394007,3,-0.01098674,6,11,"(0, 0)"
112,Minimax,"(512,)",optimize,0.0004875107916596023,3,-0.009148626,6,11,"(0, 0)"
108,Minimax,"(4,)",optimize,0.00048376684107733896,3,-0.0316899,6,11,"(0, 0)"
106,Minimax,"(32,)",optimize,0.0004760188084993473,3,-0.010880995,6,11,"(0, 0)"
146,Plurality,"(64,)",optimize,0.0004839422472956278,3,0.03301347,6,11,"(0, 0)"
102,Minimax,"(256,)",optimize,0.00048773461874898844,3,-0.008714993,6,11,"(0, 0)"
95,Minimax,"(128,)",optimize,0.0004862512760343956,3,-0.0083424365,6,11,"(0, 0)"
91,Minimax,"(1024,)",optimize,0.00047427744806925683,3,-0.012763594,6,11,"(0, 0)"
89,Instant Runoff PUT,"(8,)",optimize,0.0004995579830837517,3,-0.013336973,6,11,"(0, 0)"
86,Instant Runoff PUT,"(64,)",optimize,0.0004889548008569624,3,-0.009589201,6,11,"(0, 0)"
82,Instant Runoff PUT,"(512,)",optimize,0.0004892411146813935,3,-0.010221158,6,11,"(0, 0)"
78,Instant Runoff PUT,"(4,)",optimize,0.0004927982191309476,3,-0.02890104,6,11,"(0, 0)"
76,Instant Runoff PUT,"(32,)",optimize,0.0004972434466718332,3,-0.010088563,6,11,"(0, 0)"
72,Instant Runoff PUT,"(256,)",optimize,0.0004926316858024749,3,-0.008775693,6,11,"(0, 0)"
68,Instant Runoff PUT,"(16,)",optimize,0.000499681853526462,3,-0.0143034095,6,11,"(0, 0)"
65,Instant Runoff PUT,"(128,)",optimize,0.0004762479440708489,3,-0.009538911,6,11,"(0, 0)"
61,Instant Runoff PUT,"(1024,)",optimize,0.0004987524275649798,3,-0.010440543,6,11,"(0, 0)"
98,Minimax,"(16,)",optimize,0.000488520063045329,3,-0.018341586,6,11,"(0, 0)"
59,Instant Runoff,"(8,)",optimize,0.0004817776117731617,3,-0.011308207,6,11,"(0, 0)"
149,Plurality,"(8,)",optimize,0.0004810664567164877,3,0.032262657,6,11,"(0, 0)"
155,Split Cycle,"(128,)",optimize,0.0004804489742601153,3,-0.00858234,6,11,"(0, 0)"
236,Strict Nanson,"(64,)",optimize,0.0004995569764971673,3,-0.015062453,6,11,"(0, 0)"
232,Strict Nanson,"(512,)",optimize,0.00048641718556844614,3,-0.0139816925,6,11,"(0, 0)"
228,Strict Nanson,"(4,)",optimize,0.0004954595604384215,3,-0.035208263,6,11,"(0, 0)"
226,Strict Nanson,"(32,)",optimize,0.0004813690418677495,3,-0.010724478,6,11,"(0, 0)"
222,Strict Nanson,"(256,)",optimize,0.0004856959330506127,3,-0.011402299,6,11,"(0, 0)"
218,Strict Nanson,"(16,)",optimize,0.0004886132985474758,3,-0.014499633,6,11,"(0, 0)"
215,Strict Nanson,"(128,)",optimize,0.0004930513460906148,3,-0.015287797,6,11,"(0, 0)"
211,Strict Nanson,"(1024,)",optimize,0.00048493909676655385,3,-0.014714748,6,11,"(0, 0)"
209,Stable Voting,"(8,)",optimize,0.0004977837253065322,3,-0.024619991,6,11,"(0, 0)"
206,Stable Voting,"(64,)",optimize,0.0004881655437617512,3,-0.008069728,6,11,"(0, 0)"
202,Stable Voting,"(512,)",optimize,0.0004882403773988281,3,-0.014783868,6,11,"(0, 0)"
151,Split Cycle,"(1024,)",optimize,0.00047748638617340435,3,-0.011685913,6,11,"(0, 0)"
198,Stable Voting,"(4,)",optimize,0.0004985143093929357,3,-0.034559347,6,11,"(0, 0)"
192,Stable Voting,"(256,)",optimize,0.0004904693640481024,3,-0.0096071735,6,11,"(0, 0)"
188,Stable Voting,"(16,)",optimize,0.0004910495280785881,3,-0.015052791,6,11,"(0, 0)"
185,Stable Voting,"(128,)",optimize,0.0004917178289544911,3,-0.010035279,6,11,"(0, 0)"
181,Stable Voting,"(1024,)",optimize,0.0004899052108862471,3,-0.012880455,6,11,"(0, 0)"
179,Split Cycle,"(8,)",optimize,0.0004981917662955772,3,-0.014226576,6,11,"(0, 0)"
176,Split Cycle,"(64,)",optimize,0.00048712498167781615,3,-0.009942495,6,11,"(0, 0)"
172,Split Cycle,"(512,)",optimize,0.0004838216280905413,3,-0.009780292,6,11,"(0, 0)"
168,Split Cycle,"(4,)",optimize,0.0004933932754698282,3,-0.029380199,6,11,"(0, 0)"
166,Split Cycle,"(32,)",optimize,0.0004979866414348479,3,-0.010638019,6,11,"(0, 0)"
162,Split Cycle,"(256,)",optimize,0.0004821760289240329,3,-0.014406969,6,11,"(0, 0)"
158,Split Cycle,"(16,)",optimize,0.00048409360523936275,3,-0.012368437,6,11,"(0, 0)"
196,Stable Voting,"(32,)",optimize,0.0004909066090980778,3,-0.013444749,6,11,"(0, 0)"
56,Instant Runoff,"(64,)",optimize,0.0004909679036930869,3,-0.0067435903,6,11,"(0, 0)"
239,Strict Nanson,"(8,)",optimize,0.0004982309514280467,3,-0.014929586,6,11,"(0, 0)"
48,Instant Runoff,"(4,)",optimize,0.0004982652477903635,3,-0.033505034,6,11,"(0, 0)"
26,Borda,"(64,)",optimize,0.0004992889959221853,3,0.0010145971,6,11,"(0, 0)"
38,Instant Runoff,"(16,)",optimize,0.0004948384588549502,3,-0.007951713,6,11,"(0, 0)"
8,Borda,"(16,)",optimize,0.0004980512064469069,3,-0.0075529166,6,11,"(0, 0)"
22,Borda,"(512,)",optimize,0.0004940967970045409,3,-0.003779371,6,11,"(0, 0)"
16,Borda,"(32,)",optimize,0.0004915151638988627,3,-0.0028524846,6,11,"(0, 0)"
46,Instant Runoff,"(32,)",optimize,0.00047847744806260887,3,-0.009308609,6,11,"(0, 0)"
18,Borda,"(4,)",optimize,0.0004953077438529479,3,-0.06420772,6,11,"(0, 0)"
29,Borda,"(8,)",optimize,0.0004941073820291017,3,-0.023090625,6,11,"(0, 0)"
5,Borda,"(128,)",optimize,0.0004941708054009251,3,-0.0002987739,6,11,"(0, 0)"
31,Instant Runoff,"(1024,)",optimize,0.0004848644950605167,3,-0.008949513,6,11,"(0, 0)"
52,Instant Runoff,"(512,)",optimize,0.0004852251852584539,3,-0.009321187,6,11,"(0, 0)"
1,Borda,"(1024,)",optimize,0.0004925090355426039,3,-0.0050456366,6,11,"(0, 0)"
35,Instant Runoff,"(128,)",optimize,0.0004891250754712138,3,-0.0099806795,6,11,"(0, 0)"
42,Instant Runoff,"(256,)",optimize,0.0004946452786958476,3,-0.008046237,6,11,"(0, 0)"
12,Borda,"(256,)",optimize,0.0004942840370856388,3,-0.0020850333,6,11,"(0, 0)"
137,Plurality,"(4, 4)",optimize,0.000499285152665702,3,-0.02592712,6,11,"(2, 8)"
17,Borda,"(4, 4)",optimize,0.0004969487585997324,3,-0.045366574,6,11,"(2, 8)"
107,Minimax,"(4, 4)",optimize,0.0004946235388963672,3,-0.046667766,6,11,"(2, 8)"
197,Stable Voting,"(4, 4)",optimize,0.0004946018715712771,3,-0.053065475,6,11,"(2, 8)"
167,Split Cycle,"(4, 4)",optimize,0.0004922639712496718,3,-0.044937935,6,11,"(2, 8)"
77,Instant Runoff PUT,"(4, 4)",optimize,0.0004945395332754025,3,-0.04183564,6,11,"(2, 8)"
47,Instant Runoff,"(4, 4)",optimize,0.0004968466946079925,3,-0.037875053,6,11,"(2, 8)"
227,Strict Nanson,"(4, 4)",optimize,0.0004991888768613057,3,-0.042842507,6,11,"(2, 8)"
87,Instant Runoff PUT,"(8, 8)",optimize,0.0004876300608497179,3,-0.013222889,6,11,"(2, 16)"
177,Split Cycle,"(8, 8)",optimize,0.0004843417507511048,3,-0.012906354,6,11,"(2, 16)"
147,Plurality,"(8, 8)",optimize,0.0004825478766086884,3,0.032985814,6,11,"(2, 16)"
207,Stable Voting,"(8, 8)",optimize,0.0004983020825923272,3,-0.014806529,6,11,"(2, 16)"
27,Borda,"(8, 8)",optimize,0.0004969733883126209,3,-0.021864254,6,11,"(2, 16)"
117,Minimax,"(8, 8)",optimize,0.0004947284556639716,3,-0.015776796,6,11,"(2, 16)"
237,Strict Nanson,"(8, 8)",optimize,0.0004960071028156527,3,-0.017106637,6,11,"(2, 16)"
57,Instant Runoff,"(8, 8)",optimize,0.00049992967393919,3,-0.011182169,6,11,"(2, 16)"
7,Borda,"(16, 8)",optimize,0.0004998201944901708,3,-0.019001296,6,11,"(2, 24)"
157,Split Cycle,"(16, 8)",optimize,0.0004721483239104769,3,-0.011578347,6,11,"(2, 24)"
37,Instant Runoff,"(16, 8)",optimize,0.00048321348081718687,3,-0.0073483055,6,11,"(2, 24)"
187,Stable Voting,"(16, 8)",optimize,0.000488105374108205,3,-0.015080129,6,11,"(2, 24)"
217,Strict Nanson,"(16, 8)",optimize,0.0004853088600384293,3,-0.012363223,6,11,"(2, 24)"
