,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
119,Minimax,"(8,)",optimize,0.00048429882230990374,2,-0.011938317,6,11,"(0, 0)"
142,Plurality,"(512,)",optimize,0.0004860498628954187,2,0.047349837,6,11,"(0, 0)"
138,Plurality,"(4,)",optimize,0.0004898883229200669,2,-0.0024296243,6,11,"(0, 0)"
136,Plurality,"(32,)",optimize,0.00048291009301494223,2,0.031343326,6,11,"(0, 0)"
132,Plurality,"(256,)",optimize,0.0004945545550394979,2,0.049724452,6,11,"(0, 0)"
128,Plurality,"(16,)",optimize,0.00048134461025437354,2,0.03141289,6,11,"(0, 0)"
125,Plurality,"(128,)",optimize,0.00048057841302142967,2,0.03225969,6,11,"(0, 0)"
121,Plurality,"(1024,)",optimize,0.0004893161121200996,2,0.04863993,6,11,"(0, 0)"
116,Minimax,"(64,)",optimize,0.0004767088189989527,2,-0.012354542,6,11,"(0, 0)"
112,Minimax,"(512,)",optimize,0.00047637537614046244,2,-0.01031382,6,11,"(0, 0)"
108,Minimax,"(4,)",optimize,0.0004963423685206257,2,-0.033294044,6,11,"(0, 0)"
106,Minimax,"(32,)",optimize,0.0004720776155872313,2,-0.009825933,6,11,"(0, 0)"
146,Plurality,"(64,)",optimize,0.00047804163917413627,2,0.03221035,6,11,"(0, 0)"
102,Minimax,"(256,)",optimize,0.0004910556625832906,2,-0.011947263,6,11,"(0, 0)"
95,Minimax,"(128,)",optimize,0.0004925318899415746,2,-0.008906093,6,11,"(0, 0)"
91,Minimax,"(1024,)",optimize,0.00048778572356295973,2,-0.010980995,6,11,"(0, 0)"
89,Instant Runoff PUT,"(8,)",optimize,0.0004956245100618083,2,-0.011126291,6,11,"(0, 0)"
86,Instant Runoff PUT,"(64,)",optimize,0.0004764657042519099,2,-0.008324079,6,11,"(0, 0)"
82,Instant Runoff PUT,"(512,)",optimize,0.0004986074761839562,2,-0.011293317,6,11,"(0, 0)"
78,Instant Runoff PUT,"(4,)",optimize,0.0004979528276552876,2,-0.03761932,6,11,"(0, 0)"
76,Instant Runoff PUT,"(32,)",optimize,0.0004851673339318983,2,-0.009278949,6,11,"(0, 0)"
72,Instant Runoff PUT,"(256,)",optimize,0.00048593047326669144,2,-0.010578713,6,11,"(0, 0)"
68,Instant Runoff PUT,"(16,)",optimize,0.00047279558248450754,2,-0.0144078955,6,11,"(0, 0)"
65,Instant Runoff PUT,"(128,)",optimize,0.00048639975345638386,2,-0.008984906,6,11,"(0, 0)"
61,Instant Runoff PUT,"(1024,)",optimize,0.00048212413721069496,2,-0.010868696,6,11,"(0, 0)"
98,Minimax,"(16,)",optimize,0.0004764551852978885,2,-0.010776907,6,11,"(0, 0)"
59,Instant Runoff,"(8,)",optimize,0.0004934227373629308,2,-0.009382795,6,11,"(0, 0)"
149,Plurality,"(8,)",optimize,0.0004969978432617527,2,0.031452082,6,11,"(0, 0)"
155,Split Cycle,"(128,)",optimize,0.0004977702956359768,2,-0.010440467,6,11,"(0, 0)"
236,Strict Nanson,"(64,)",optimize,0.00048434203116590354,2,-0.013000116,6,11,"(0, 0)"
232,Strict Nanson,"(512,)",optimize,0.0004901656952419757,2,-0.012996241,6,11,"(0, 0)"
