,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
119,Minimax,"(8,)",optimize,0.0004953715873160435,3,-0.0014133267,3,11,"(0, 0)"
142,Plurality,"(512,)",optimize,0.0004660223500893291,3,0.018475758,3,11,"(0, 0)"
138,Plurality,"(4,)",optimize,0.0004887657680515536,3,0.014348838,3,11,"(0, 0)"
136,Plurality,"(32,)",optimize,0.0004609827118256166,3,0.014966152,3,11,"(0, 0)"
132,Plurality,"(256,)",optimize,0.0004968039738273909,3,0.018755719,3,11,"(0, 0)"
128,Plurality,"(16,)",optimize,0.0004984779114485688,3,0.014742309,3,11,"(0, 0)"
125,Plurality,"(128,)",optimize,0.0004963695109575756,3,0.018052768,3,11,"(0, 0)"
121,Plurality,"(1024,)",optimize,0.0004990342752024825,3,-0.049287304,3,11,"(0, 0)"
116,Minimax,"(64,)",optimize,0.0004592091552980911,3,-0.0013730513,3,11,"(0, 0)"
112,Minimax,"(512,)",optimize,0.0004182579977489603,3,-0.00073613535,3,11,"(0, 0)"
108,Minimax,"(4,)",optimize,0.0004244211817944424,3,-0.0032271352,3,11,"(0, 0)"
106,Minimax,"(32,)",optimize,0.0004634165083655741,3,-0.0014503406,3,11,"(0, 0)"
146,Plurality,"(64,)",optimize,0.0004706780859578195,3,0.013812924,3,11,"(0, 0)"
102,Minimax,"(256,)",optimize,0.000469104746181426,3,-0.0011666659,3,11,"(0, 0)"
95,Minimax,"(128,)",optimize,0.00042219488825534734,3,-0.0005812443,3,11,"(0, 0)"
91,Minimax,"(1024,)",optimize,0.0004476638298620833,3,-0.002971199,3,11,"(0, 0)"
89,Instant Runoff PUT,"(8,)",optimize,0.0004816280622425834,3,-0.0036896633,3,11,"(0, 0)"
86,Instant Runoff PUT,"(64,)",optimize,0.0004659184432973742,3,-0.0024649499,3,11,"(0, 0)"
82,Instant Runoff PUT,"(512,)",optimize,0.0004267841126317426,3,-0.0022631367,3,11,"(0, 0)"
78,Instant Runoff PUT,"(4,)",optimize,0.0004350592426891433,3,-0.0077016978,3,11,"(0, 0)"
76,Instant Runoff PUT,"(32,)",optimize,0.00046388422360721035,3,-0.0024765078,3,11,"(0, 0)"
72,Instant Runoff PUT,"(256,)",optimize,0.000496275254058047,3,-0.0011033865,3,11,"(0, 0)"
68,Instant Runoff PUT,"(16,)",optimize,0.0004814288953468327,3,-0.002025953,3,11,"(0, 0)"
65,Instant Runoff PUT,"(128,)",optimize,0.0004578366064300416,3,-0.0006149345,3,11,"(0, 0)"
61,Instant Runoff PUT,"(1024,)",optimize,0.0004890385829430045,3,-0.024727862,3,11,"(0, 0)"
98,Minimax,"(16,)",optimize,0.00045328055550899885,3,-0.0015918791,3,11,"(0, 0)"
59,Instant Runoff,"(8,)",optimize,0.0004998966373724853,3,-0.0073406277,3,11,"(0, 0)"
149,Plurality,"(8,)",optimize,0.000496249652660479,3,0.014545778,3,11,"(0, 0)"
