,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
103,Minimax,"(8,)",optimize,0.0004765824939919732,1,-0.010549315,5,6,"(0, 0)"
122,Plurality,"(512,)",optimize,0.0004946329547178507,1,0.040877,5,6,"(0, 0)"
120,Plurality,"(4,)",optimize,0.00049564654213512,1,0.022967305,5,6,"(0, 0)"
118,Plurality,"(32,)",optimize,0.00048020726422283477,1,0.024771249,5,6,"(0, 0)"
114,Plurality,"(256,)",optimize,0.0004885694810883804,1,0.038670924,5,6,"(0, 0)"
110,Plurality,"(16,)",optimize,0.00048752704448954396,1,0.024804346,5,6,"(0, 0)"
107,Plurality,"(128,)",optimize,0.0004749163203852535,1,0.025091056,5,6,"(0, 0)"
100,Minimax,"(64,)",optimize,0.0004845840646635388,1,-0.005954924,5,6,"(0, 0)"
96,Minimax,"(512,)",optimize,0.0004701530107604932,1,-0.00504193,5,6,"(0, 0)"
94,Minimax,"(4,)",optimize,0.0004958674197937073,1,-0.01731145,5,6,"(0, 0)"
126,Plurality,"(64,)",optimize,0.0004843085350927513,1,0.023189105,5,6,"(0, 0)"
92,Minimax,"(32,)",optimize,0.0004824865403265991,1,-0.005289859,5,6,"(0, 0)"
84,Minimax,"(16,)",optimize,0.0004952204500507934,1,-0.012303433,5,6,"(0, 0)"
81,Minimax,"(128,)",optimize,0.0004576253316391028,1,-0.00427924,5,6,"(0, 0)"
77,Instant Runoff PUT,"(8,)",optimize,0.00044806180064023773,1,-0.009762344,5,6,"(0, 0)"
74,Instant Runoff PUT,"(64,)",optimize,0.00047545729480759103,1,-0.006389652,5,6,"(0, 0)"
70,Instant Runoff PUT,"(512,)",optimize,0.0004872601203942555,1,-0.0051987995,5,6,"(0, 0)"
68,Instant Runoff PUT,"(4,)",optimize,0.00048216400369231527,1,-0.010875362,5,6,"(0, 0)"
66,Instant Runoff PUT,"(32,)",optimize,0.0004672607843521672,1,-0.0067951363,5,6,"(0, 0)"
62,Instant Runoff PUT,"(256,)",optimize,0.0004939457325396705,1,-0.0068363897,5,6,"(0, 0)"
58,Instant Runoff PUT,"(16,)",optimize,0.0004534018400488628,1,-0.0072640795,5,6,"(0, 0)"
88,Minimax,"(256,)",optimize,0.0004926781496078491,1,-0.005510394,5,6,"(0, 0)"
129,Plurality,"(8,)",optimize,0.0004956707295855174,1,0.025475638,5,6,"(0, 0)"
133,Split Cycle,"(128,)",optimize,0.0004655347099517541,1,-0.0027077866,5,6,"(0, 0)"
136,Split Cycle,"(16,)",optimize,0.00046221390862675646,1,-0.007783106,5,6,"(0, 0)"
204,Strict Nanson,"(64,)",optimize,0.0004984433152114366,1,-0.0063413912,5,6,"(0, 0)"
200,Strict Nanson,"(512,)",optimize,0.0004561107584462096,1,-0.0060022823,5,6,"(0, 0)"
198,Strict Nanson,"(4,)",optimize,0.00047302047361284674,1,-0.014997156,5,6,"(0, 0)"
196,Strict Nanson,"(32,)",optimize,0.0004656303984788318,1,-0.0069918856,5,6,"(0, 0)"
192,Strict Nanson,"(256,)",optimize,0.0004702854190929274,1,-0.0072486196,5,6,"(0, 0)"
188,Strict Nanson,"(16,)",optimize,0.0004589768205695597,1,-0.007303203,5,6,"(0, 0)"
185,Strict Nanson,"(128,)",optimize,0.0004821547038046504,1,-0.00567829,5,6,"(0, 0)"
181,Stable Voting,"(8,)",optimize,0.0004970511722929,1,-0.016719788,5,6,"(0, 0)"
178,Stable Voting,"(64,)",optimize,0.0004917339314635114,1,-0.004415063,5,6,"(0, 0)"
