,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
233,Strict Nanson,"(8,)",optimize,0.0004100273884842,1,-0.009012818,6,10,"(0, 0)"
74,Instant Runoff,"(64,)",optimize,0.0004806551787083,1,-0.0037628023,6,10,"(0, 0)"
155,Plurality,"(8,)",optimize,0.000499189430334,1,0.019177837,6,10,"(0, 0)"
159,Split Cycle,"(128,)",optimize,0.0004285002946844,1,-0.0068937605,6,10,"(0, 0)"
70,Instant Runoff,"(512,)",optimize,0.0004824377263297,1,-0.0022991647,6,10,"(0, 0)"
68,Instant Runoff,"(4,)",optimize,0.0004851375161593,1,-0.01679203,6,10,"(0, 0)"
66,Instant Runoff,"(32,)",optimize,0.0004730007320322,1,-0.0018929866,6,10,"(0, 0)"
162,Split Cycle,"(16,)",optimize,0.0004327397795741,1,-0.0068344707,6,10,"(0, 0)"
166,Split Cycle,"(256,)",optimize,0.0004148232885089,1,-0.0056999177,6,10,"(0, 0)"
152,Plurality,"(64,)",optimize,0.0004896356136207,1,0.01832668,6,10,"(0, 0)"
62,Instant Runoff,"(256,)",optimize,0.0004981723666082,1,-0.0016247552,6,10,"(0, 0)"
58,Instant Runoff,"(16,)",optimize,0.0004783002464106,1,-0.0033048496,6,10,"(0, 0)"
110,Minimax,"(16,)",optimize,0.0004116867378536,1,-0.007013659,6,10,"(0, 0)"
172,Split Cycle,"(4,)",optimize,0.0004509375535042,1,-0.01851881,6,10,"(0, 0)"
174,Split Cycle,"(512,)",optimize,0.0004236220735208,1,-0.006577733,6,10,"(0, 0)"
178,Split Cycle,"(64,)",optimize,0.0004668910695756,1,-0.007909413,6,10,"(0, 0)"
51,Borda,"(8,)",optimize,0.000496965464595,1,-0.0075349812,6,10,"(0, 0)"
48,Borda,"(64,)",optimize,0.0004978443456433,1,0.0057756077,6,10,"(0, 0)"
181,Split Cycle,"(8,)",optimize,0.0004639134334569,1,-0.008658434,6,10,"(0, 0)"
170,Split Cycle,"(32,)",optimize,0.0004407108005174,1,-0.007345103,6,10,"(0, 0)"
185,Stable Voting,"(128,)",optimize,0.0004962290604235,1,-0.005798515,6,10,"(0, 0)"
77,Instant Runoff,"(8,)",optimize,0.0004737361758325,1,-0.0032233745,6,10,"(0, 0)"
146,Plurality,"(4,)",optimize,0.0004952896464692,1,-0.013376447,6,10,"(0, 0)"
107,Minimax,"(128,)",optimize,0.0004029215358607,1,-0.0061219446,6,10,"(0, 0)"
118,Minimax,"(32,)",optimize,0.0004731805082837,1,-0.008018115,6,10,"(0, 0)"
120,Minimax,"(4,)",optimize,0.0004847215879019,1,-0.021824498,6,10,"(0, 0)"
103,Instant Runoff PUT,"(8,)",optimize,0.0004273633008111,1,-0.0064694895,6,10,"(0, 0)"
122,Minimax,"(512,)",optimize,0.0004029996069412,1,-0.005832185,6,10,"(0, 0)"
100,Instant Runoff PUT,"(64,)",optimize,0.0004848223352633,1,-0.004006833,6,10,"(0, 0)"
126,Minimax,"(64,)",optimize,0.0004321617954078,1,-0.006278095,6,10,"(0, 0)"
129,Minimax,"(8,)",optimize,0.0004176712133741,1,-0.010044869,6,10,"(0, 0)"
148,Plurality,"(512,)",optimize,0.0004853971424287,1,0.027463341,6,10,"(0, 0)"
96,Instant Runoff PUT,"(512,)",optimize,0.000423323293391,1,-0.0047492683,6,10,"(0, 0)"
94,Instant Runoff PUT,"(4,)",optimize,0.000464374610354,1,-0.01527281,6,10,"(0, 0)"
92,Instant Runoff PUT,"(32,)",optimize,0.0004838154611452,1,-0.0052669393,6,10,"(0, 0)"
136,Plurality,"(16,)",optimize,0.0004922138900156,1,0.018482165,6,10,"(0, 0)"
88,Instant Runoff PUT,"(256,)",optimize,0.0004157718443449,1,-0.0049350755,6,10,"(0, 0)"
140,Plurality,"(256,)",optimize,0.0004982674748691,1,0.02443386,6,10,"(0, 0)"
144,Plurality,"(32,)",optimize,0.0004969207731247,1,0.018643035,6,10,"(0, 0)"
84,Instant Runoff PUT,"(16,)",optimize,0.0004883109677343,1,-0.0057572275,6,10,"(0, 0)"
81,Instant Runoff PUT,"(128,)",optimize,0.0004675696978923,1,-0.003278335,6,10,"(0, 0)"
133,Plurality,"(128,)",optimize,0.000485776652015,1,0.027193796,6,10,"(0, 0)"
44,Borda,"(512,)",optimize,0.0004959703959612,1,0.0040882844,6,10,"(0, 0)"
55,Instant Runoff,"(128,)",optimize,0.0004765316923056,1,-0.0027917891,6,10,"(0, 0)"
42,Borda,"(4,)",optimize,0.000485398580031,1,-0.022846092,6,10,"(0, 0)"
204,Stable Voting,"(64,)",optimize,0.0004643446494874,1,-0.0076975874,6,10,"(0, 0)"
25,Blacks,"(8,)",optimize,0.0004977981262978,1,-0.0114372745,6,10,"(0, 0)"
207,Stable Voting,"(8,)",optimize,0.0004878536017247,1,-0.012115468,6,10,"(0, 0)"
22,Blacks,"(64,)",optimize,0.0004736542535869,1,-8.3533225e-05,6,10,"(0, 0)"
18,Blacks,"(512,)",optimize,0.0004685531621688,1,-0.0021602898,6,10,"(0, 0)"
214,Strict Nanson,"(16,)",optimize,0.0004782475043363,1,-0.008018573,6,10,"(0, 0)"
16,Blacks,"(4,)",optimize,0.0004835990658171,1,-0.02340643,6,10,"(0, 0)"
200,Stable Voting,"(512,)",optimize,0.0004949900144313,1,-0.010090226,6,10,"(0, 0)"
14,Blacks,"(32,)",optimize,0.000486735992841,1,-0.0033860244,6,10,"(0, 0)"
222,Strict Nanson,"(32,)",optimize,0.0004348506247583,1,-0.007036498,6,10,"(0, 0)"
10,Blacks,"(256,)",optimize,0.0004686366233125,1,-0.00048288514,6,10,"(0, 0)"
224,Strict Nanson,"(4,)",optimize,0.0004672318472527,1,-0.022573367,6,10,"(0, 0)"
226,Strict Nanson,"(512,)",optimize,0.0004749824089601,1,-0.0072971173,6,10,"(0, 0)"
6,Blacks,"(16,)",optimize,0.000479205253345,1,-0.0060536605,6,10,"(0, 0)"
3,Blacks,"(128,)",optimize,0.0004669004387579,1,-0.0006942723,6,10,"(0, 0)"
230,Strict Nanson,"(64,)",optimize,0.000408263044653,1,-0.0064989524,6,10,"(0, 0)"
218,Strict Nanson,"(256,)",optimize,0.0004256044436071,1,-0.0068206377,6,10,"(0, 0)"
29,Borda,"(128,)",optimize,0.0004862118861318,1,0.0025143838,6,10,"(0, 0)"
211,Strict Nanson,"(128,)",optimize,0.0004354088823218,1,-0.0067037465,6,10,"(0, 0)"
114,Minimax,"(256,)",optimize,0.0004313647792255,1,-0.0061328867,6,10,"(0, 0)"
40,Borda,"(32,)",optimize,0.0004809451241033,1,0.003717515,6,10,"(0, 0)"
32,Borda,"(16,)",optimize,0.0004816787692279,1,-0.001993799,6,10,"(0, 0)"
188,Stable Voting,"(16,)",optimize,0.0004914710996845,1,-0.009579072,6,10,"(0, 0)"
192,Stable Voting,"(256,)",optimize,0.0004694794347881,1,-0.007828576,6,10,"(0, 0)"
198,Stable Voting,"(4,)",optimize,0.0004955306618489,1,-0.02439527,6,10,"(0, 0)"
36,Borda,"(256,)",optimize,0.0004777264183294,1,0.005002808,6,10,"(0, 0)"
196,Stable Voting,"(32,)",optimize,0.0004806776133839,1,-0.007318595,6,10,"(0, 0)"
119,Minimax,"(4, 4)",optimize,0.0004683728337586,1,-0.023440858,6,10,"(2, 8)"
41,Borda,"(4, 4)",optimize,0.0004880113606613,1,-0.023211163,6,10,"(2, 8)"
223,Strict Nanson,"(4, 4)",optimize,0.000476020456845,1,-0.02402251,6,10,"(2, 8)"
93,Instant Runoff PUT,"(4, 4)",optimize,0.000473825320683,1,-0.0137849655,6,10,"(2, 8)"
197,Stable Voting,"(4, 4)",optimize,0.0004900844642287,1,-0.020803291,6,10,"(2, 8)"
145,Plurality,"(4, 4)",optimize,0.0004971805231924,1,-0.02719262,6,10,"(2, 8)"
15,Blacks,"(4, 4)",optimize,0.0004828045886728,1,-0.019840995,6,10,"(2, 8)"
