,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
233,Strict Nanson,"(8,)",optimize,0.0004375228812959,1,-0.0060019167,6,10,"(0, 0)"
74,Instant Runoff,"(64,)",optimize,0.0004858927283989,1,0.0010632594,6,10,"(0, 0)"
155,Plurality,"(8,)",optimize,0.0004738441677121,1,0.003519698,6,10,"(0, 0)"
159,Split Cycle,"(128,)",optimize,0.0004178353343593,1,-0.0024321857,6,10,"(0, 0)"
70,Instant Runoff,"(512,)",optimize,0.0004963504926977,1,0.0006246937,6,10,"(0, 0)"
68,Instant Runoff,"(4,)",optimize,0.0004950197188974,1,-0.00678392,6,10,"(0, 0)"
66,Instant Runoff,"(32,)",optimize,0.0004942023538092,1,0.00038646665,6,10,"(0, 0)"
162,Split Cycle,"(16,)",optimize,0.0003898880240609,1,-0.005345481,6,10,"(0, 0)"
166,Split Cycle,"(256,)",optimize,0.0004301029383879,1,-0.0027065333,6,10,"(0, 0)"
152,Plurality,"(64,)",optimize,0.0004695623575212,1,0.0027741222,6,10,"(0, 0)"
62,Instant Runoff,"(256,)",optimize,0.0004905871124514,1,0.0029756636,6,10,"(0, 0)"
58,Instant Runoff,"(16,)",optimize,0.0004862690070181,1,0.00020324023,6,10,"(0, 0)"
110,Minimax,"(16,)",optimize,0.000469068347483,1,-0.0033092124,6,10,"(0, 0)"
172,Split Cycle,"(4,)",optimize,0.0004923350215113,1,-0.012815793,6,10,"(0, 0)"
174,Split Cycle,"(512,)",optimize,0.0004085258906999,1,-0.0011362797,6,10,"(0, 0)"
178,Split Cycle,"(64,)",optimize,0.0004334829612329,1,-0.0032686153,6,10,"(0, 0)"
51,Borda,"(8,)",optimize,0.0004855565423892,1,0.011052934,6,10,"(0, 0)"
48,Borda,"(64,)",optimize,0.0004953172010196,1,0.028198749,6,10,"(0, 0)"
181,Split Cycle,"(8,)",optimize,0.0004116431159517,1,-0.006013346,6,10,"(0, 0)"
170,Split Cycle,"(32,)",optimize,0.0004342866605548,1,-0.0032185582,6,10,"(0, 0)"
185,Stable Voting,"(128,)",optimize,0.0004796203214073,1,0.0061048702,6,10,"(0, 0)"
77,Instant Runoff,"(8,)",optimize,0.0004928029148529,1,-0.0018029433,6,10,"(0, 0)"
146,Plurality,"(4,)",optimize,0.0004893388846506,1,-0.009840358,6,10,"(0, 0)"
