,num_cands,num_voters,generation,decision_rule,vm,mean,est_std_error,variance,num_trials,max_std_error,initial_trials,step_trials,min_num_trials,pref_voting_version
32,6,5,1,max,Plurality,0.07201776536678813,0.0006756977772909481,0.016830447245115003,36864,0.001,4096,4096,4095,0.5.9
33,6,5,1,satisficing,Plurality,0.06221844050697519,0.0005894502389966409,0.012808107750325601,36864,0.001,4096,4096,4095,0.5.9
34,6,5,1,max,Borda,0.10843507512847476,0.0009316014690690285,0.03199270825763566,36864,0.001,4096,4096,4095,0.5.9
35,6,5,1,satisficing,Borda,0.07531707412528006,0.0006287858470606662,0.014574584819280038,36864,0.001,4096,4096,4095,0.5.9
36,6,5,1,max,Instant Runoff,0.0791985342464957,0.0009666043848487812,0.034441986968886146,36864,0.001,4096,4096,4095,0.5.9
37,6,5,1,satisficing,Instant Runoff,0.07276890793166542,0.000903299395732882,0.03007835741589002,36864,0.001,4096,4096,4095,0.5.9
38,6,5,1,max,Instant Runoff PUT,0.05469108059433738,0.0006602618135799649,0.01607026495570181,36864,0.001,4096,4096,4095,0.5.9
39,6,5,1,satisficing,Instant Runoff PUT,0.042668545487743646,0.0005027026251205044,0.0093156461238982,36864,0.001,4096,4096,4095,0.5.9
40,6,5,1,max,Minimax,0.03313130868692757,0.0004229580389603807,0.006594551190811998,36864,0.001,4096,4096,4095,0.5.9
41,6,5,1,satisficing,Minimax,0.02500929491011369,0.0003217655182227298,0.0038165387748600008,36864,0.001,4096,4096,4095,0.5.9
42,6,5,1,max,Stable Voting,0.0668667386193492,0.000840362976605873,0.02603301673990004,36864,0.001,4096,4096,4095,0.5.9
43,6,5,1,satisficing,Stable Voting,0.05033722534520197,0.0006308279419153471,0.014669405701897389,36864,0.001,4096,4096,4095,0.5.9
44,6,5,1,max,Split Cycle,0.03296488163624775,0.00041512079517769723,0.006352426597172969,36864,0.001,4096,4096,4095,0.5.9
45,6,5,1,satisficing,Split Cycle,0.02429419569153875,0.00030799727714291735,0.0034969098027020275,36864,0.001,4096,4096,4095,0.5.9
46,6,5,1,max,Strict Nanson,0.06175817289305831,0.0008404909932073316,0.02604094881749415,36864,0.001,4096,4096,4095,0.5.9
47,6,5,1,satisficing,Strict Nanson,0.045298369859291955,0.0006044574815064349,0.013468591805084747,36864,0.001,4096,4096,4095,0.5.9
48,6,6,1,max,Plurality,0.06293686812784836,0.0006818735049280954,0.015235065037780094,32768,0.001,4096,4096,4095,0.5.9
49,6,6,1,satisficing,Plurality,0.05075112015267772,0.0005505355209775502,0.009931329054467825,32768,0.001,4096,4096,4095,0.5.9
50,6,6,1,max,Borda,0.101880075097597,0.0009661554674766777,0.03058656544380849,32768,0.001,4096,4096,4095,0.5.9
51,6,6,1,satisficing,Borda,0.07180389426730777,0.0006657381018674368,0.014522570986851117,32768,0.001,4096,4096,4095,0.5.9
52,6,6,1,max,Instant Runoff,0.06191887083005179,0.0008040273504784709,0.021182554175061225,32768,0.001,4096,4096,4095,0.5.9
53,6,6,1,satisficing,Instant Runoff,0.05203562213051993,0.0006469289788082638,0.013713549934378897,32768,0.001,4096,4096,4095,0.5.9
54,6,6,1,max,Instant Runoff PUT,0.04231695660448423,0.00046009497517212044,0.006936360582915305,32768,0.001,4096,4096,4095,0.5.9
55,6,6,1,satisficing,Instant Runoff PUT,0.03263507446310228,0.00035242690018091584,0.004069816059293992,32768,0.001,4096,4096,4095,0.5.9
56,6,6,1,max,Minimax,0.03914170775422305,0.0005138212551119259,0.008650890451004513,32768,0.001,4096,4096,4095,0.5.9
57,6,6,1,satisficing,Minimax,0.032351051548683576,0.0004182521281181778,0.005732089989944327,32768,0.001,4096,4096,4095,0.5.9
58,6,6,1,max,Stable Voting,0.07798849637958949,0.000946650218043594,0.02936403679959545,32768,0.001,4096,4096,4095,0.5.9
59,6,6,1,satisficing,Stable Voting,0.060045635346350226,0.0007234960353788663,0.017151771898317264,32768,0.001,4096,4096,4095,0.5.9
60,6,6,1,max,Split Cycle,0.041336649755614685,0.0005237850899278435,0.008989653333053372,32768,0.001,4096,4096,4095,0.5.9
61,6,6,1,satisficing,Split Cycle,0.03271081190220653,0.0004100433468141087,0.005509297444514912,32768,0.001,4096,4096,4095,0.5.9
62,6,6,1,max,Strict Nanson,0.046176999201062455,0.0005945213291958793,0.01158168000133912,32768,0.001,4096,4096,4095,0.5.9
63,6,6,1,satisficing,Strict Nanson,0.03599343059731641,0.00044458922830002603,0.006476711520786162,32768,0.001,4096,4096,4095,0.5.9
