,num_cands,num_voters,generation,decision_rule,vm,mean,est_std_error,variance,num_trials,max_std_error,initial_trials,step_trials,min_num_trials,pref_voting_version
0,4,10,1,max,Plurality,0.03799292750745266,0.00036080552951825835,0.010131047178680986,77824,0.0005,4096,4096,4095,0.4.42
1,4,10,1,max,Borda,0.05878835918738766,0.0004872135363350944,0.018473392604767668,77824,0.0005,4096,4096,4095,0.4.42
2,4,10,1,max,Instant Runoff,0.04108918766119798,0.000464640671510302,0.01680128168368945,77824,0.0005,4096,4096,4095,0.4.42
3,4,10,1,max,Instant Runoff PUT,0.022644625236216524,0.00026311709379597966,0.005387733376622672,77824,0.0005,4096,4096,4095,0.4.42
4,4,10,1,max,Minimax,0.02069423000021066,0.00026124470619760603,0.005311326091285951,77824,0.0005,4096,4096,4095,0.4.42
5,4,10,1,max,Stable Voting,0.042090473415854375,0.00045390688266500084,0.016033986166102264,77824,0.0005,4096,4096,4095,0.4.42
6,4,10,1,max,Split Cycle,0.021312666318226422,0.0002647623065917102,0.005455320624375952,77824,0.0005,4096,4096,4095,0.4.42
7,4,10,1,max,Strict Nanson,0.02504073942864976,0.00031897709439890267,0.007918209056136027,77824,0.0005,4096,4096,4095,0.4.42
8,4,11,1,max,Plurality,0.03884074051001068,0.00037779097910595427,0.010522761563620815,73728,0.0005,4096,4096,4095,0.4.42
9,4,11,1,max,Borda,0.056955971892007025,0.0004917170296492832,0.017826129677317972,73728,0.0005,4096,4096,4095,0.4.42
10,4,11,1,max,Instant Runoff,0.027651977176553093,0.0004778481666451424,0.016834739895483206,73728,0.0005,4096,4096,4095,0.4.42
11,4,11,1,max,Instant Runoff PUT,0.02918220171777059,0.0004193604442437442,0.012965864833787382,73728,0.0005,4096,4096,4095,0.4.42
12,4,11,1,max,Minimax,0.01873269087366652,0.00025291853581210766,0.0047161529405314335,73728,0.0005,4096,4096,4095,0.4.42
13,4,11,1,max,Stable Voting,0.028741810708753243,0.00040527701447367595,0.012109619823931746,73728,0.0005,4096,4096,4095,0.4.42
14,4,11,1,max,Split Cycle,0.018430316891288944,0.00025000850816218607,0.004608251145973756,73728,0.0005,4096,4096,4095,0.4.42
15,4,11,1,max,Strict Nanson,0.02729116512810966,0.00043488356418771294,0.013943524091613674,73728,0.0005,4096,4096,4095,0.4.42
