,num_cands,num_voters,generation,decision_rule,vm,mean,est_std_error,variance,num_trials,max_std_error,initial_trials,step_trials,min_num_trials,pref_voting_version
0,5,10,1,max,Plurality,0.05234549928117457,0.00036662951519091666,0.01321361415012137,98304,0.0005,4096,4096,4095,0.4.42
1,5,10,1,max,Borda,0.07504952264636032,0.0004951179300766634,0.02409817089367224,98304,0.0005,4096,4096,4095,0.4.42
2,5,10,1,max,Instant Runoff,0.051892465196447336,0.00045238827347444477,0.020118215208207616,98304,0.0005,4096,4096,4095,0.4.42
3,5,10,1,max,Instant Runoff PUT,0.03364221877795565,0.00027560534796101824,0.007466929534092853,98304,0.0005,4096,4096,4095,0.4.42
4,5,10,1,max,Minimax,0.027410495763782534,0.0002601911767045032,0.00665505887949342,98304,0.0005,4096,4096,4095,0.4.42
5,5,10,1,max,Stable Voting,0.05218637943214859,0.000467916224995749,0.021523008689063816,98304,0.0005,4096,4096,4095,0.4.42
6,5,10,1,max,Split Cycle,0.029146948275766082,0.0002669995457570513,0.007007898722080872,98304,0.0005,4096,4096,4095,0.4.42
7,5,10,1,max,Strict Nanson,0.035595542136331794,0.00033359034079116795,0.010939405118165579,98304,0.0005,4096,4096,4095,0.4.42
8,5,11,1,max,Plurality,0.04999257120057573,0.00033699389997082573,0.01255925459710313,110592,0.0005,4096,4096,4095,0.4.42
9,5,11,1,max,Borda,0.07155640387776914,0.00045618227971833423,0.02301423839913827,110592,0.0005,4096,4096,4095,0.4.42
10,5,11,1,max,Instant Runoff,0.04601920825994309,0.0004932520700060055,0.026906525386471064,110592,0.0005,4096,4096,4095,0.4.42
11,5,11,1,max,Instant Runoff PUT,0.04259001571916488,0.00038607288471343847,0.01648383984714093,110592,0.0005,4096,4096,4095,0.4.42
12,5,11,1,max,Minimax,0.02522140738303051,0.00023127478730181856,0.005915294420664883,110592,0.0005,4096,4096,4095,0.4.42
13,5,11,1,max,Stable Voting,0.0396968045857736,0.00039564375325947215,0.017311249326137135,110592,0.0005,4096,4096,4095,0.4.42
14,5,11,1,max,Split Cycle,0.024914236195682976,0.000228068821755452,0.005752433714248253,110592,0.0005,4096,4096,4095,0.4.42
15,5,11,1,max,Strict Nanson,0.04150647844499036,0.00043026145391226957,0.020473149886462122,110592,0.0005,4096,4096,4095,0.4.42
