,num_cands,num_voters,generation,decision_rule,vm,mean,est_std_error,variance,num_trials,max_std_error,initial_trials,step_trials,min_num_trials,pref_voting_version
69,6,11,1,satisficing,Minimax,0.024740299991080024,0.0003414803630615224,0.004298551608340421,36864,0.001,4096,4096,4095,0.5.2
70,6,11,1,max,Stable Voting,0.048424977686557256,0.0007536118693903727,0.020935634911976943,36864,0.001,4096,4096,4095,0.5.2
71,6,11,1,satisficing,Stable Voting,0.039955898375695874,0.000621666292765629,0.014246405993555696,36864,0.001,4096,4096,4095,0.5.2
72,6,11,1,max,Split Cycle,0.030442227387349623,0.00042040480413478305,0.00651517396825587,36864,0.001,4096,4096,4095,0.5.2
73,6,11,1,satisficing,Split Cycle,0.024292029667982412,0.000334003683046648,0.004112379521623296,36864,0.001,4096,4096,4095,0.5.2
74,6,11,1,max,Strict Nanson,0.05269514521953382,0.0008295343401853436,0.025366433767877235,36864,0.001,4096,4096,4095,0.5.2
75,6,11,1,satisficing,Strict Nanson,0.04260014814197591,0.0006705824873314715,0.01657658599617229,36864,0.001,4096,4096,4095,0.5.2
76,6,11,1,max,Blacks,0.05918974986212169,0.0007828366653020706,0.02259087189352469,36864,0.001,4096,4096,4095,0.5.2
77,6,11,1,satisficing,Blacks,0.044206992597143606,0.0005913504335237435,0.012890819142536286,36864,0.001,4096,4096,4095,0.5.2
78,6,11,1,max,Copeland-Global-Borda,0.05475057748771131,0.0007816767575304757,0.022523976928947167,36864,0.001,4096,4096,4095,0.5.2
79,6,11,1,satisficing,Copeland-Global-Borda,0.043736943225905836,0.0006241683304727058,0.014361312579955321,36864,0.001,4096,4096,4095,0.5.2
