,num_cands,num_voters,generation,decision_rule,vm,mean,est_std_error,variance,num_trials,max_std_error,initial_trials,step_trials,min_num_trials,pref_voting_version
0,3,10,1,max,Plurality,0.024989213515671595,0.0006821737388661272,0.007624009426806918,16384,0.001,4096,4096,4095,0.5.2
1,3,10,1,satisficing,Plurality,0.024989213515671595,0.0006821737388661272,0.007624009426806918,16384,0.001,4096,4096,4095,0.5.2
2,3,10,1,max,Borda,0.034801221251953784,0.0007834524709096122,0.010055848934298815,16384,0.001,4096,4096,4095,0.5.2
3,3,10,1,satisficing,Borda,0.034801221251953784,0.0007834524709096122,0.010055848934298815,16384,0.001,4096,4096,4095,0.5.2
4,3,10,1,max,Instant Runoff,0.02956796173552082,0.0008964385235658004,0.013165412000687387,16384,0.001,4096,4096,4095,0.5.2
5,3,10,1,satisficing,Instant Runoff,0.027518521268971634,0.0008141897409227579,0.010860371537389625,16384,0.001,4096,4096,4095,0.5.2
6,3,10,1,max,Instant Runoff PUT,0.011931969229255879,0.00044404363551122885,0.00323031393314963,16384,0.001,4096,4096,4095,0.5.2
7,3,10,1,satisficing,Instant Runoff PUT,0.011931969229255879,0.00044404363551122885,0.00323031393314963,16384,0.001,4096,4096,4095,0.5.2
8,3,10,1,max,Minimax,0.011540768378808273,0.0004450400392080824,0.003244827407752166,16384,0.001,4096,4096,4095,0.5.2
9,3,10,1,satisficing,Minimax,0.011495394628450839,0.0004432554659993638,0.0032188566115299846,16384,0.001,4096,4096,4095,0.5.2
10,3,10,1,max,Stable Voting,0.027450871284623535,0.0007013515817965314,0.008058700078429442,16384,0.001,4096,4096,4095,0.5.2
11,3,10,1,satisficing,Stable Voting,0.027405497534266104,0.000700283471883079,0.008034173084282078,16384,0.001,4096,4096,4095,0.5.2
12,3,10,1,max,Split Cycle,0.011540768378808273,0.0004450400392080824,0.003244827407752166,16384,0.001,4096,4096,4095,0.5.2
13,3,10,1,satisficing,Split Cycle,0.011495394628450839,0.0004432554659993638,0.0032188566115299846,16384,0.001,4096,4096,4095,0.5.2
14,3,10,1,max,Strict Nanson,0.012474657937536038,0.000489222758843412,0.003921089326001796,16384,0.001,4096,4096,4095,0.5.2
15,3,10,1,satisficing,Strict Nanson,0.012379852105260328,0.0004829172744464883,0.0038206645863274285,16384,0.001,4096,4096,4095,0.5.2
16,3,10,1,max,Blacks,0.03284698533502238,0.0007708343008430953,0.009734541363613666,16384,0.001,4096,4096,4095,0.5.2
17,3,10,1,satisficing,Blacks,0.03274764669364566,0.0007666030129952391,0.009627964381295344,16384,0.001,4096,4096,4095,0.5.2
18,3,10,1,max,Copeland-Global-Borda,0.02803607862095384,0.0007243631423693063,0.008596192243825036,16384,0.001,4096,4096,4095,0.5.2
19,3,10,1,satisficing,Copeland-Global-Borda,0.02791320307479371,0.0007184494764644983,0.008456407379752685,16384,0.001,4096,4096,4095,0.5.2
20,3,11,1,max,Plurality,0.01942550008645585,0.0007038985592797379,0.006087878984237086,12288,0.001,4096,4096,4095,0.5.2
21,3,11,1,satisficing,Plurality,0.01942550008645585,0.0007038985592797379,0.006087878984237086,12288,0.001,4096,4096,4095,0.5.2
22,3,11,1,max,Borda,0.03319930124475121,0.0008798436693180678,0.009511672430528995,12288,0.001,4096,4096,4095,0.5.2
23,3,11,1,satisficing,Borda,0.03319930124475121,0.0008798436693180678,0.009511672430528995,12288,0.001,4096,4096,4095,0.5.2
24,3,11,1,max,Instant Runoff,0.013201191515420188,0.0008250187697773231,0.008363219909347816,12288,0.001,4096,4096,4095,0.5.2
25,3,11,1,satisficing,Instant Runoff,0.013201191515420188,0.0008250187697773231,0.008363219909347816,12288,0.001,4096,4096,4095,0.5.2
26,3,11,1,max,Instant Runoff PUT,0.015843229696391344,0.000817889357152814,0.008219302647682203,12288,0.001,4096,4096,4095,0.5.2
27,3,11,1,satisficing,Instant Runoff PUT,0.015230505686675935,0.0007811888306362866,0.0074982153382054904,12288,0.001,4096,4096,4095,0.5.2
28,3,11,1,max,Minimax,0.009596156554173162,0.0004667286468826846,0.002676546383609911,12288,0.001,4096,4096,4095,0.5.2
29,3,11,1,satisficing,Minimax,0.009258988876641885,0.00044818185899809886,0.002468052567716844,12288,0.001,4096,4096,4095,0.5.2
30,3,11,1,max,Stable Voting,0.009596156554173162,0.0004667286468826846,0.002676546383609911,12288,0.001,4096,4096,4095,0.5.2
31,3,11,1,satisficing,Stable Voting,0.009258988876641885,0.00044818185899809886,0.002468052567716844,12288,0.001,4096,4096,4095,0.5.2
32,3,11,1,max,Split Cycle,0.009596156554173162,0.0004667286468826846,0.002676546383609911,12288,0.001,4096,4096,4095,0.5.2
33,3,11,1,satisficing,Split Cycle,0.009258988876641885,0.00044818185899809886,0.002468052567716844,12288,0.001,4096,4096,4095,0.5.2
34,3,11,1,max,Strict Nanson,0.01574825198947132,0.0008104891001767942,0.008071239148956721,12288,0.001,4096,4096,4095,0.5.2
35,3,11,1,satisficing,Strict Nanson,0.014985443958730216,0.0007705467437870531,0.007295311447941524,12288,0.001,4096,4096,4095,0.5.2
36,3,11,1,max,Blacks,0.01352198549740824,0.0007495667177338951,0.006903454197876341,12288,0.001,4096,4096,4095,0.5.2
37,3,11,1,satisficing,Blacks,0.012556759417027162,0.0006825740192467134,0.005724602893739779,12288,0.001,4096,4096,4095,0.5.2
