,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
233,Strict Nanson,"(8,)",optimize,0.0004394118539667,1,-0.0013206424,3,10,"(0, 0)"
74,Instant Runoff,"(64,)",optimize,0.0004872108849264,1,0.002302066,3,10,"(0, 0)"
155,Plurality,"(8,)",optimize,0.0004667379322463,1,0.008086259,3,10,"(0, 0)"
159,Split Cycle,"(128,)",optimize,0.0004885903308049,1,-0.001844637,3,10,"(0, 0)"
70,Instant Runoff,"(512,)",optimize,0.0004889007217226,1,0.016145766,3,10,"(0, 0)"
68,Instant Runoff,"(4,)",optimize,0.0004805894462095,1,-0.0020591535,3,10,"(0, 0)"
66,Instant Runoff,"(32,)",optimize,0.0004819464940413,1,-0.002157615,3,10,"(0, 0)"
162,Split Cycle,"(16,)",optimize,0.0004562732450465,1,-0.0017829107,3,10,"(0, 0)"
166,Split Cycle,"(256,)",optimize,0.0004573460116012,1,-0.0018302465,3,10,"(0, 0)"
152,Plurality,"(64,)",optimize,0.0004729434772809,1,0.022332115,3,10,"(0, 0)"
62,Instant Runoff,"(256,)",optimize,0.000490328857278,1,0.019273778,3,10,"(0, 0)"
58,Instant Runoff,"(16,)",optimize,0.0004560259900213,1,-0.0014319641,3,10,"(0, 0)"
110,Minimax,"(16,)",optimize,0.0004562732450465,1,-0.0017829107,3,10,"(0, 0)"
172,Split Cycle,"(4,)",optimize,0.0004751144152206,1,-0.0055563394,3,10,"(0, 0)"
174,Split Cycle,"(512,)",optimize,0.0004630690811975,1,-0.0029939867,3,10,"(0, 0)"
178,Split Cycle,"(64,)",optimize,0.0004057238040929,1,-0.0004249224,3,10,"(0, 0)"
51,Borda,"(8,)",optimize,0.0004881632140657,1,0.011729023,3,10,"(0, 0)"
48,Borda,"(64,)",optimize,0.0004855725619284,1,0.0121308295,3,10,"(0, 0)"
181,Split Cycle,"(8,)",optimize,0.0004309298115881,1,-0.0014046046,3,10,"(0, 0)"
170,Split Cycle,"(32,)",optimize,0.0004763800006387,1,-0.0014255113,3,10,"(0, 0)"
185,Stable Voting,"(128,)",optimize,0.0004970880598554,1,0.0078092837,3,10,"(0, 0)"
77,Instant Runoff,"(8,)",optimize,0.0004653848251522,1,-0.006185676,3,10,"(0, 0)"
146,Plurality,"(4,)",optimize,0.0004766790592096,1,0.008091732,3,10,"(0, 0)"
107,Minimax,"(128,)",optimize,0.0004885903308049,1,-0.001844637,3,10,"(0, 0)"
118,Minimax,"(32,)",optimize,0.0004763800006387,1,-0.0014255113,3,10,"(0, 0)"
120,Minimax,"(4,)",optimize,0.0004751144152206,1,-0.0055563394,3,10,"(0, 0)"
103,Instant Runoff PUT,"(8,)",optimize,0.0003556014992776,1,-0.0010530934,3,10,"(0, 0)"
122,Minimax,"(512,)",optimize,0.0004630690811975,1,-0.0029939867,3,10,"(0, 0)"
100,Instant Runoff PUT,"(64,)",optimize,0.0004623214596963,1,-0.00078341155,3,10,"(0, 0)"
126,Minimax,"(64,)",optimize,0.0004057238040929,1,-0.0004249224,3,10,"(0, 0)"
129,Minimax,"(8,)",optimize,0.0004309298115881,1,-0.0014046046,3,10,"(0, 0)"
148,Plurality,"(512,)",optimize,0.0004748144188016,1,0.020782366,3,10,"(0, 0)"
96,Instant Runoff PUT,"(512,)",optimize,0.0004970601878164,1,-0.007843393,3,10,"(0, 0)"
94,Instant Runoff PUT,"(4,)",optimize,0.0004450621431244,1,-0.0063445284,3,10,"(0, 0)"
92,Instant Runoff PUT,"(32,)",optimize,0.0003903921166272,1,-0.002964743,3,10,"(0, 0)"
136,Plurality,"(16,)",optimize,0.0004400584036027,1,0.008139876,3,10,"(0, 0)"
88,Instant Runoff PUT,"(256,)",optimize,0.0004878778137099,1,-0.0030981072,3,10,"(0, 0)"
140,Plurality,"(256,)",optimize,0.0004784147688438,1,0.021199599,3,10,"(0, 0)"
144,Plurality,"(32,)",optimize,0.0004631656857605,1,0.015051725,3,10,"(0, 0)"
84,Instant Runoff PUT,"(16,)",optimize,0.0001638251833624,1,-0.00060972373,3,10,"(0, 0)"
81,Instant Runoff PUT,"(128,)",optimize,0.000408256952449,1,-0.0022042966,3,10,"(0, 0)"
133,Plurality,"(128,)",optimize,0.0004739654270117,1,0.020786507,3,10,"(0, 0)"
44,Borda,"(512,)",optimize,0.0004888155735509,1,0.012165836,3,10,"(0, 0)"
55,Instant Runoff,"(128,)",optimize,0.0004972924129064,1,0.016813096,3,10,"(0, 0)"
42,Borda,"(4,)",optimize,0.0004937526761598,1,0.008936422,3,10,"(0, 0)"
204,Stable Voting,"(64,)",optimize,0.0004779775836499,1,0.0076287477,3,10,"(0, 0)"
25,Blacks,"(8,)",optimize,0.0004969878702004,1,0.0102084605,3,10,"(0, 0)"
207,Stable Voting,"(8,)",optimize,0.0004894861164124,1,0.007059279,3,10,"(0, 0)"
22,Blacks,"(64,)",optimize,0.0004887964036119,1,0.01059579,3,10,"(0, 0)"
18,Blacks,"(512,)",optimize,0.0004925625875257,1,0.009150368,3,10,"(0, 0)"
214,Strict Nanson,"(16,)",optimize,0.0004357294387187,1,-0.0016001966,3,10,"(0, 0)"
16,Blacks,"(4,)",optimize,0.0004951443965085,1,-0.026373597,3,10,"(0, 0)"
200,Stable Voting,"(512,)",optimize,0.0004980534045915,1,0.0078044096,3,10,"(0, 0)"
14,Blacks,"(32,)",optimize,0.0004802312016253,1,0.0112502305,3,10,"(0, 0)"
222,Strict Nanson,"(32,)",optimize,0.0004461545520009,1,-0.0015773687,3,10,"(0, 0)"
10,Blacks,"(256,)",optimize,0.0004969533248306,1,0.009942344,3,10,"(0, 0)"
224,Strict Nanson,"(4,)",optimize,0.0004729801714169,1,-0.005824448,3,10,"(0, 0)"
226,Strict Nanson,"(512,)",optimize,0.0004098679588894,1,-0.00021886686,3,10,"(0, 0)"
6,Blacks,"(16,)",optimize,0.0004805361339604,1,0.010977711,3,10,"(0, 0)"
3,Blacks,"(128,)",optimize,0.000484096612009,1,0.011345573,3,10,"(0, 0)"
230,Strict Nanson,"(64,)",optimize,0.0004850584104924,1,-0.0018836253,3,10,"(0, 0)"
218,Strict Nanson,"(256,)",optimize,0.0004689796975662,1,-0.0016477995,3,10,"(0, 0)"
29,Borda,"(128,)",optimize,0.0004972613351763,1,0.0124331955,3,10,"(0, 0)"
211,Strict Nanson,"(128,)",optimize,0.0004906332253064,1,-0.0016291984,3,10,"(0, 0)"
114,Minimax,"(256,)",optimize,0.0004573460116012,1,-0.0018302465,3,10,"(0, 0)"
40,Borda,"(32,)",optimize,0.000494087609547,1,0.011220597,3,10,"(0, 0)"
32,Borda,"(16,)",optimize,0.0004971064919664,1,0.010612595,3,10,"(0, 0)"
188,Stable Voting,"(16,)",optimize,0.0004772763468579,1,0.007869098,3,10,"(0, 0)"
192,Stable Voting,"(256,)",optimize,0.000497902600529,1,0.0077558723,3,10,"(0, 0)"
198,Stable Voting,"(4,)",optimize,0.0004887749114956,1,0.005417417,3,10,"(0, 0)"
36,Borda,"(256,)",optimize,0.0004846248186131,1,0.011123055,3,10,"(0, 0)"
196,Stable Voting,"(32,)",optimize,0.0004927001765898,1,0.006698145,3,10,"(0, 0)"
119,Minimax,"(4, 4)",optimize,0.0004948193839887,1,-0.0024381517,3,10,"(2, 8)"
41,Borda,"(4, 4)",optimize,0.0004940294933044,1,0.00981635,3,10,"(2, 8)"
223,Strict Nanson,"(4, 4)",optimize,0.0004081514036383,1,-0.0013014895,3,10,"(2, 8)"
93,Instant Runoff PUT,"(4, 4)",optimize,0.0002995515751359,1,-0.0012429765,3,10,"(2, 8)"
197,Stable Voting,"(4, 4)",optimize,0.0004999533079293,1,-0.0050350176,3,10,"(2, 8)"
145,Plurality,"(4, 4)",optimize,0.0004594707983528,1,0.010387313,3,10,"(2, 8)"
15,Blacks,"(4, 4)",optimize,0.0004931287136895,1,0.009179206,3,10,"(2, 8)"
67,Instant Runoff,"(4, 4)",optimize,0.0004291854808977,1,-0.002310055,3,10,"(2, 8)"
171,Split Cycle,"(4, 4)",optimize,0.0004948193839887,1,-0.0024381517,3,10,"(2, 8)"
179,Split Cycle,"(8, 8)",optimize,0.0003952431391746,1,-0.0011163999,3,10,"(2, 16)"
231,Strict Nanson,"(8, 8)",optimize,0.0004813978178249,1,-0.0013037282,3,10,"(2, 16)"
