,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
233,Strict Nanson,"(8,)",optimize,0.0004896513067451,1,-0.0062968056,6,10,"(0, 0)"
74,Instant Runoff,"(64,)",optimize,0.0004993486128027,1,5.051176e-05,6,10,"(0, 0)"
155,Plurality,"(8,)",optimize,0.0004842111713003,1,0.015157237,6,10,"(0, 0)"
159,Split Cycle,"(128,)",optimize,0.0004729087949856,1,0.0025884204,6,10,"(0, 0)"
70,Instant Runoff,"(512,)",optimize,0.0004980812525268,1,-0.0002947143,6,10,"(0, 0)"
68,Instant Runoff,"(4,)",optimize,0.0004960921381575,1,-0.01760992,6,10,"(0, 0)"
66,Instant Runoff,"(32,)",optimize,0.0004930995549096,1,0.0015153388,6,10,"(0, 0)"
162,Split Cycle,"(16,)",optimize,0.0004829417348907,1,-0.0051612193,6,10,"(0, 0)"
166,Split Cycle,"(256,)",optimize,0.0004910956391282,1,0.002977177,6,10,"(0, 0)"
152,Plurality,"(64,)",optimize,0.0004895310657296,1,0.015007372,6,10,"(0, 0)"
62,Instant Runoff,"(256,)",optimize,0.0004974017420179,1,0.0035302222,6,10,"(0, 0)"
58,Instant Runoff,"(16,)",optimize,0.0004905784889277,1,0.0026609194,6,10,"(0, 0)"
110,Minimax,"(16,)",optimize,0.000468354269738,1,-0.003545142,6,10,"(0, 0)"
172,Split Cycle,"(4,)",optimize,0.0004958318782258,1,-0.027135365,6,10,"(0, 0)"
174,Split Cycle,"(512,)",optimize,0.0004708357996598,1,0.004222569,6,10,"(0, 0)"
178,Split Cycle,"(64,)",optimize,0.0004787732294633,1,0.0002062327,6,10,"(0, 0)"
51,Borda,"(8,)",optimize,0.0004960983160036,1,0.010435745,6,10,"(0, 0)"
48,Borda,"(64,)",optimize,0.0004976475035037,1,0.051670827,6,10,"(0, 0)"
181,Split Cycle,"(8,)",optimize,0.0004905978508071,1,-0.008250136,6,10,"(0, 0)"
170,Split Cycle,"(32,)",optimize,0.0004733176641712,1,-0.0015452321,6,10,"(0, 0)"
185,Stable Voting,"(128,)",optimize,0.0004928366564434,1,0.031092701,6,10,"(0, 0)"
77,Instant Runoff,"(8,)",optimize,0.0004946218210854,1,0.0011343898,6,10,"(0, 0)"
