,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
193,Stable Voting,"(32, 16, 8)",optimize,0.000495139982185,1,-0.016164435,6,10,"(3, 56)"
89,Instant Runoff PUT,"(32, 16, 8)",optimize,0.000465568303593,1,-0.011394658,6,10,"(3, 56)"
115,Minimax,"(32, 16, 8)",optimize,0.0004938999663893,1,-0.024166455,6,10,"(3, 56)"
11,Blacks,"(32, 16, 8)",optimize,0.0004994007391527,1,-0.013507323,6,10,"(3, 56)"
141,Plurality,"(32, 16, 8)",optimize,0.0004997210678989,1,0.03075485,6,10,"(3, 56)"
167,Split Cycle,"(32, 16, 8)",optimize,0.0004837274206857,1,-0.012178946,6,10,"(3, 56)"
63,Instant Runoff,"(32, 16, 8)",optimize,0.0004791050549311,1,-0.0071847467,6,10,"(3, 56)"
195,Stable Voting,"(32, 32, 32)",optimize,0.0004883898403042,1,-0.009385931,6,10,"(3, 96)"
13,Blacks,"(32, 32, 32)",optimize,0.0004944450258199,1,-0.0037314098,6,10,"(3, 96)"
65,Instant Runoff,"(32, 32, 32)",optimize,0.0004811558244062,1,-0.008889883,6,10,"(3, 96)"
169,Split Cycle,"(32, 32, 32)",optimize,0.0004766625441445,1,-0.010176848,6,10,"(3, 96)"
143,Plurality,"(32, 32, 32)",optimize,0.0004986728213846,1,0.029346192,6,10,"(3, 96)"
117,Minimax,"(32, 32, 32)",optimize,0.0004907246383859,1,-0.009469624,6,10,"(3, 96)"
91,Instant Runoff PUT,"(32, 32, 32)",optimize,0.000490665918753,1,-0.007583497,6,10,"(3, 96)"
221,Strict Nanson,"(32, 32, 32)",optimize,0.0004961688813829,1,-0.0076445295,6,10,"(3, 96)"
39,Borda,"(32, 32, 32)",optimize,0.0004988226049707,1,-0.005531403,6,10,"(3, 96)"
125,Minimax,"(64, 64, 64)",optimize,0.000492938189244,1,-0.009134501,6,10,"(3, 192)"
177,Split Cycle,"(64, 64, 64)",optimize,0.0004911328485079,1,-0.011083531,6,10,"(3, 192)"
229,Strict Nanson,"(64, 64, 64)",optimize,0.000466563983006,1,-0.007971219,6,10,"(3, 192)"
21,Blacks,"(64, 64, 64)",optimize,0.0004998884035215,1,-0.000393251,6,10,"(3, 192)"
73,Instant Runoff,"(64, 64, 64)",optimize,0.0004878735715602,1,-0.006951517,6,10,"(3, 192)"
203,Stable Voting,"(64, 64, 64)",optimize,0.0004974325751372,1,-0.0061270297,6,10,"(3, 192)"
151,Plurality,"(64, 64, 64)",optimize,0.0004825134190374,1,0.032282475,6,10,"(3, 192)"
99,Instant Runoff PUT,"(64, 64, 64)",optimize,0.0004718069948074,1,-0.008834852,6,10,"(3, 192)"
47,Borda,"(64, 64, 64)",optimize,0.0004975379080031,1,-0.005188902,6,10,"(3, 192)"
80,Instant Runoff PUT,"(128, 64, 32)",optimize,0.0004853893248361,1,-0.008995963,6,10,"(3, 224)"
