,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
119,Minimax,"(8,)",optimize,0.0004775547817182669,2,-0.010131939,6,11,"(0, 0)"
142,Plurality,"(512,)",optimize,0.00048487019279359406,2,0.010329435,6,11,"(0, 0)"
138,Plurality,"(4,)",optimize,0.0004937714220204502,2,-0.015594927,6,11,"(0, 0)"
136,Plurality,"(32,)",optimize,0.00048053885717392393,2,0.013762599,6,11,"(0, 0)"
132,Plurality,"(256,)",optimize,0.0004839880632211572,2,0.011521066,6,11,"(0, 0)"
128,Plurality,"(16,)",optimize,0.0004891309289052794,2,0.013566057,6,11,"(0, 0)"
125,Plurality,"(128,)",optimize,0.0004955507099461217,2,0.011996168,6,11,"(0, 0)"
121,Plurality,"(1024,)",optimize,0.0004946714441800454,2,0.0103133805,6,11,"(0, 0)"
116,Minimax,"(64,)",optimize,0.00047391903553019825,2,-0.00393393,6,11,"(0, 0)"
112,Minimax,"(512,)",optimize,0.000467409776230695,2,0.00088954665,6,11,"(0, 0)"
108,Minimax,"(4,)",optimize,0.0004846183727996408,2,-0.026868165,6,11,"(0, 0)"
106,Minimax,"(32,)",optimize,0.00048368672945864344,2,-0.007303789,6,11,"(0, 0)"
146,Plurality,"(64,)",optimize,0.00048676089794400066,2,0.013575895,6,11,"(0, 0)"
102,Minimax,"(256,)",optimize,0.0004954363475235749,2,-0.007307398,6,11,"(0, 0)"
95,Minimax,"(128,)",optimize,0.0004968010099180892,2,-0.0027763352,6,11,"(0, 0)"
91,Minimax,"(1024,)",optimize,0.0004972621302807327,2,0.0017527736,6,11,"(0, 0)"
89,Instant Runoff PUT,"(8,)",optimize,0.0004851296159691138,2,0.004532861,6,11,"(0, 0)"
86,Instant Runoff PUT,"(64,)",optimize,0.0004963893704969847,2,0.00064875185,6,11,"(0, 0)"
82,Instant Runoff PUT,"(512,)",optimize,0.0004958990509612273,2,0.00662939,6,11,"(0, 0)"
78,Instant Runoff PUT,"(4,)",optimize,0.0004979293813426816,2,-0.018287078,6,11,"(0, 0)"
76,Instant Runoff PUT,"(32,)",optimize,0.0004992859073895428,2,0.0011459015,6,11,"(0, 0)"
72,Instant Runoff PUT,"(256,)",optimize,0.0004952833013543446,2,0.0057204776,6,11,"(0, 0)"
68,Instant Runoff PUT,"(16,)",optimize,0.0004932625332351534,2,0.00086452987,6,11,"(0, 0)"
65,Instant Runoff PUT,"(128,)",optimize,0.0004954902364943143,2,0.0101932455,6,11,"(0, 0)"
61,Instant Runoff PUT,"(1024,)",optimize,0.00048826644039582945,2,0.004279852,6,11,"(0, 0)"
98,Minimax,"(16,)",optimize,0.0004956264928125789,2,-0.0055513927,6,11,"(0, 0)"
59,Instant Runoff,"(8,)",optimize,0.0004986659097892484,2,-0.00020650256,6,11,"(0, 0)"
149,Plurality,"(8,)",optimize,0.000490536848888452,2,0.014262108,6,11,"(0, 0)"
155,Split Cycle,"(128,)",optimize,0.0004873222480042982,2,-0.00274519,6,11,"(0, 0)"
236,Strict Nanson,"(64,)",optimize,0.0004904203371636616,2,0.008473338,6,11,"(0, 0)"
232,Strict Nanson,"(512,)",optimize,0.0004980383935955558,2,0.010671746,6,11,"(0, 0)"
228,Strict Nanson,"(4,)",optimize,0.0004956859885567972,2,-0.031430382,6,11,"(0, 0)"
226,Strict Nanson,"(32,)",optimize,0.0004888878278364167,2,0.010047234,6,11,"(0, 0)"
222,Strict Nanson,"(256,)",optimize,0.0004896729353443876,2,0.013771757,6,11,"(0, 0)"
218,Strict Nanson,"(16,)",optimize,0.0004965125035446078,2,0.010297242,6,11,"(0, 0)"
215,Strict Nanson,"(128,)",optimize,0.000491091315364981,2,0.011325853,6,11,"(0, 0)"
