,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
103,Minimax,"(8,)",optimize,0.00048135669147157477,1,-0.004156542,5,6,"(0, 0)"
122,Plurality,"(512,)",optimize,0.0004780308210473332,1,0.013645183,5,6,"(0, 0)"
120,Plurality,"(4,)",optimize,0.00048709026742855914,1,0.0048185997,5,6,"(0, 0)"
118,Plurality,"(32,)",optimize,0.0004921505604179714,1,0.0129408715,5,6,"(0, 0)"
114,Plurality,"(256,)",optimize,0.00047740469487993475,1,0.012014217,5,6,"(0, 0)"
110,Plurality,"(16,)",optimize,0.00048651333637075584,1,0.011873142,5,6,"(0, 0)"
107,Plurality,"(128,)",optimize,0.00048386941069358515,1,0.014243414,5,6,"(0, 0)"
100,Minimax,"(64,)",optimize,0.0004873644480197707,1,0.009214322,5,6,"(0, 0)"
96,Minimax,"(512,)",optimize,0.0004930164873415443,1,0.015102343,5,6,"(0, 0)"
94,Minimax,"(4,)",optimize,0.00048232598215558166,1,-0.011733793,5,6,"(0, 0)"
126,Plurality,"(64,)",optimize,0.0004809099672082013,1,0.014076206,5,6,"(0, 0)"
92,Minimax,"(32,)",optimize,0.00047051752232652366,1,0.006054638,5,6,"(0, 0)"
84,Minimax,"(16,)",optimize,0.0004706829028790735,1,0.0026134949,5,6,"(0, 0)"
81,Minimax,"(128,)",optimize,0.00047515010618021884,1,0.012479423,5,6,"(0, 0)"
77,Instant Runoff PUT,"(8,)",optimize,0.00047899002214884514,1,-0.0007839447,5,6,"(0, 0)"
74,Instant Runoff PUT,"(64,)",optimize,0.0004911593937365156,1,0.0025992726,5,6,"(0, 0)"
70,Instant Runoff PUT,"(512,)",optimize,0.00046645890368122165,1,0.0005812547,5,6,"(0, 0)"
68,Instant Runoff PUT,"(4,)",optimize,0.00046402960249392636,1,-0.0036927036,5,6,"(0, 0)"
66,Instant Runoff PUT,"(32,)",optimize,0.00045699007710507493,1,0.00032938077,5,6,"(0, 0)"
