,vm,model_size,labeling,est_std_error,generation,average_mean_profitability,num_cands,num_voters,model_size_tuple
103,Minimax,"(8,)",optimize,0.0004884651046107548,1,0.008467248,3,6,"(0, 0)"
122,Plurality,"(512,)",optimize,0.0004993939294983187,1,0.011099344,3,6,"(0, 0)"
120,Plurality,"(4,)",optimize,0.0004625057573678493,1,0.0052156313,3,6,"(0, 0)"
118,Plurality,"(32,)",optimize,0.00049833361685403,1,0.007971358,3,6,"(0, 0)"
114,Plurality,"(256,)",optimize,0.00046862742275605856,1,0.010160658,3,6,"(0, 0)"
110,Plurality,"(16,)",optimize,0.0004828773533935365,1,0.009544494,3,6,"(0, 0)"
107,Plurality,"(128,)",optimize,0.0004964202227618215,1,0.01078468,3,6,"(0, 0)"
100,Minimax,"(64,)",optimize,0.0004424992431824291,1,0.011501786,3,6,"(0, 0)"
96,Minimax,"(512,)",optimize,0.0004454879417039944,1,0.01134429,3,6,"(0, 0)"
94,Minimax,"(4,)",optimize,0.00045962426389733834,1,0.005458599,3,6,"(0, 0)"
126,Plurality,"(64,)",optimize,0.0004955817247007818,1,0.010292497,3,6,"(0, 0)"
92,Minimax,"(32,)",optimize,0.0004869440829318791,1,0.009920378,3,6,"(0, 0)"
84,Minimax,"(16,)",optimize,0.0004794749287173329,1,0.009131529,3,6,"(0, 0)"
81,Minimax,"(128,)",optimize,0.0004424828197591393,1,0.011116391,3,6,"(0, 0)"
77,Instant Runoff PUT,"(8,)",optimize,0.0004349756156963145,1,0.0011770235,3,6,"(0, 0)"
74,Instant Runoff PUT,"(64,)",optimize,0.0004886598718762499,1,0.0035648,3,6,"(0, 0)"
70,Instant Runoff PUT,"(512,)",optimize,0.0004419359560652915,1,0.0023054031,3,6,"(0, 0)"
68,Instant Runoff PUT,"(4,)",optimize,0.0004438311407588567,1,-0.0004923359,3,6,"(0, 0)"
66,Instant Runoff PUT,"(32,)",optimize,0.0004546030840430374,1,0.0045111063,3,6,"(0, 0)"
62,Instant Runoff PUT,"(256,)",optimize,0.0004773820772870424,1,0.0020927151,3,6,"(0, 0)"
58,Instant Runoff PUT,"(16,)",optimize,0.00043975682567672385,1,0.0037819068,3,6,"(0, 0)"
88,Minimax,"(256,)",optimize,0.0004413517958778648,1,0.011768,3,6,"(0, 0)"
129,Plurality,"(8,)",optimize,0.0004812017121864895,1,0.0073037236,3,6,"(0, 0)"
133,Split Cycle,"(128,)",optimize,0.0004424828197591393,1,0.011116391,3,6,"(0, 0)"
136,Split Cycle,"(16,)",optimize,0.0004794749287173329,1,0.009131529,3,6,"(0, 0)"
204,Strict Nanson,"(64,)",optimize,0.0004424992431824291,1,0.011501786,3,6,"(0, 0)"
200,Strict Nanson,"(512,)",optimize,0.0004454879417039944,1,0.01134429,3,6,"(0, 0)"
198,Strict Nanson,"(4,)",optimize,0.00045962426389733834,1,0.005458599,3,6,"(0, 0)"
196,Strict Nanson,"(32,)",optimize,0.0004869440829318791,1,0.009920378,3,6,"(0, 0)"
192,Strict Nanson,"(256,)",optimize,0.0004413517958778648,1,0.011768,3,6,"(0, 0)"
188,Strict Nanson,"(16,)",optimize,0.0004794749287173329,1,0.009131529,3,6,"(0, 0)"
185,Strict Nanson,"(128,)",optimize,0.0004424828197591393,1,0.011116391,3,6,"(0, 0)"
181,Stable Voting,"(8,)",optimize,0.00048008453036620845,1,0.0325693,3,6,"(0, 0)"
178,Stable Voting,"(64,)",optimize,0.0004913514038039398,1,0.03382919,3,6,"(0, 0)"
174,Stable Voting,"(512,)",optimize,0.0004882019177414025,1,0.03525526,3,6,"(0, 0)"
172,Stable Voting,"(4,)",optimize,0.0004920349424494011,1,0.020294668,3,6,"(0, 0)"
170,Stable Voting,"(32,)",optimize,0.00048613700783565046,1,0.035049643,3,6,"(0, 0)"
166,Stable Voting,"(256,)",optimize,0.00048545609459673317,1,0.03516775,3,6,"(0, 0)"
162,Stable Voting,"(16,)",optimize,0.0004905795685059673,1,0.035205737,3,6,"(0, 0)"
159,Stable Voting,"(128,)",optimize,0.0004901015655475773,1,0.034610476,3,6,"(0, 0)"
155,Split Cycle,"(8,)",optimize,0.0004884651046107548,1,0.008467248,3,6,"(0, 0)"
152,Split Cycle,"(64,)",optimize,0.0004424992431824291,1,0.011501786,3,6,"(0, 0)"
148,Split Cycle,"(512,)",optimize,0.0004454879417039944,1,0.01134429,3,6,"(0, 0)"
146,Split Cycle,"(4,)",optimize,0.00045962426389733834,1,0.005458599,3,6,"(0, 0)"
144,Split Cycle,"(32,)",optimize,0.0004869440829318791,1,0.009920378,3,6,"(0, 0)"
140,Split Cycle,"(256,)",optimize,0.0004413517958778648,1,0.011768,3,6,"(0, 0)"
55,Instant Runoff PUT,"(128,)",optimize,0.00045439903921104833,1,0.0039553996,3,6,"(0, 0)"
51,Instant Runoff,"(8,)",optimize,0.00044512541187551464,1,-0.0035706726,3,6,"(0, 0)"
207,Strict Nanson,"(8,)",optimize,0.0004884651046107548,1,0.008467248,3,6,"(0, 0)"
14,Borda,"(32,)",optimize,0.0004873096702872982,1,0.03519174,3,6,"(0, 0)"
36,Instant Runoff,"(256,)",optimize,0.0004341195683685529,1,0.002706462,3,6,"(0, 0)"
16,Borda,"(4,)",optimize,0.0004885140041229346,1,0.022076925,3,6,"(0, 0)"
42,Instant Runoff,"(4,)",optimize,0.0004756321771787123,1,6.8935304e-05,3,6,"(0, 0)"
18,Borda,"(512,)",optimize,0.0004868431069606915,1,0.03747113,3,6,"(0, 0)"
6,Borda,"(16,)",optimize,0.00048523922249364633,1,0.037669316,3,6,"(0, 0)"
40,Instant Runoff,"(32,)",optimize,0.00042956910229647975,1,2.8659939e-05,3,6,"(0, 0)"
32,Instant Runoff,"(16,)",optimize,0.00048444866556255153,1,-0.0020721636,3,6,"(0, 0)"
22,Borda,"(64,)",optimize,0.00048495121443088647,1,0.036325794,3,6,"(0, 0)"
44,Instant Runoff,"(512,)",optimize,0.00047558266950596743,1,0.001201206,3,6,"(0, 0)"
10,Borda,"(256,)",optimize,0.00048363748911191013,1,0.037842207,3,6,"(0, 0)"
29,Instant Runoff,"(128,)",optimize,0.00043782774805362963,1,0.0034305253,3,6,"(0, 0)"
48,Instant Runoff,"(64,)",optimize,0.0004562952542415966,1,0.0010451466,3,6,"(0, 0)"
25,Borda,"(8,)",optimize,0.0004891229746441892,1,0.03594823,3,6,"(0, 0)"
3,Borda,"(128,)",optimize,0.0004870791676125943,1,0.03712947,3,6,"(0, 0)"
171,Stable Voting,"(4, 4)",optimize,0.000487869403154074,1,0.011235179,3,6,"(2, 8)"
15,Borda,"(4, 4)",optimize,0.0004987385399653851,1,0.010824473,3,6,"(2, 8)"
41,Instant Runoff,"(4, 4)",optimize,0.0004253657271975408,1,-0.00013322756,3,6,"(2, 8)"
119,Plurality,"(4, 4)",optimize,0.0004892557366000197,1,0.0059882784,3,6,"(2, 8)"
